item_name,item_type,storage_location,days_since_purchase,sisa_hari,label
 Tomat,Tropical Fruit,freezer,16,44.0,Fresh
Bayam,,Freezer,20,10.0,Fresh
Sawi,Leafy Vegetable,Chiller,6,-1.0,Expired
Bawang Putih,Root Vegetable,Chiller,110,-20.0,Expired
Pear,Temperate Fruit,Outside,1,4.0,Fresh
Bawang Merah,Root Vegetable,Outside,2,28.0,Fresh
Kiwi,Temperate Fruit,Freezer,30,30.0,Fresh
Pakcoy,Leafy Vegetable,,25,-4.0,
Singkong,Root Vegetable,,2,5.0,Fresh
Pear,Temperate,Outside,2,3.0,Soon
  Pisang  ,Tropical Fruit,Freezer,36,-6.0,Kadaluarsa
Kiwi,temperat,Outside,,0.0,Expired
Pear,Temperate Fruit,Outside,0,5.0,Fresh
Tomat,Tropical Fruit,frzer,48,12.0,Fresh
Kiwi,Temperate Fruit,,1,4.0,Fresh
Mangga,TROPICAL,kulkas,8,-1.0,Expired
Alpukat,Tropical Fruit,Freezer,7,23.0,Fresh
Kangkung,Leafy Veg,Freezer,,6.0,segar
Jeruk Nipis,,frzer,13,47.0,Fresh
Semangka,Tropical Fruit,refrigerator,9,1.0,Soon
Kiwi,Temperate Fruit,Freezer,19,41.0,Fresh
 Kiwi,Temperate Fruit,Outside,5,0.0,Expired
Kiwi,Temperate Fruit,Freezer,78,-18.0,Expired
Jahe,Root Vegetable,Freezer,55,35.0,Fresh
kiwi,Temperate Fruit,Freezer,-1,40.0,Fresh
Mangga,TROPICAL,Chiller,1,6.0,Fresh
Kol,Leafy Vegetable,Freezer,21,9.0,Fresh
Wortel,Root Vegetable,Chiller,4,17.0,Fresh
Kangkung,Leafy Vegetable,Freezer,2,28.0,Fresh
Semangka,Tropical Fruit,Chiller,,0.0,Expired
Stroberi,Berry,Freezer,15,15.0,Fresh
Seledri,LEAFY VEGETABLE,Outside,9999,0.0,Expired
Jahe,Root Vegetable,Freezer,115,-25.0,
Apel,Temperate Fruit,Chiller,17,4.0,Segar
Seledri,Leafy Vegetable,OUTSIDE,0,2.0,Soon
Pisang,Tropical Fruit,Outside,3,0.0,
Sawi,LEAFY VEGETABLE,Kulkas,3,2.0,Soon
Jahe,Root Vegetable,Outside,10,4.0,Fresh
Pepaya,Tropical Fruit,Freezer,8,22.0,Fresh
Cabai Rawit,Chili Pepper,Outside,3,1.0,Soon
Jeruk,Citric Fruit,Outside,3,4.0,Fresh
Kiwi,Temperate Fruit,Freezer,14,46.0,Fresh
Pakcoy,Daun-daunan,Outside,1,0.0,Expired
Semangka,,,0,10.0,Fresh
Apel,Temperate Fruit,Chiller,7,14.0,Fresh
Sawi,Leafy Vegetable,Freezer,34,-4.0,Expired
Cabai Rawit,Chili Pepper,Freezer,2,58.0,Fresh
Apel,Temperate Fruit,Chiller,11,10.0,FRESH
Melon,Tropical Fruit,Freezer,32,-2.0,Expired
Selada,Leafy Vegetable,Chiller,9,-2.0,Expired
 Apel,,Freezer,106,-16.0,Expired
Jeruk Nipis,Citric Fruit,,4,56.0,Fresh
Selada,Leafy Vegetable,Outside,0,2.0,Soon
Anggur,Temperate Fruit,Outside,1,2.0,Soon
Jahe,Root Vegetable,Chiller,1,29.0,Fresh
Bayam,Leafy Vegetable,Outside,1,0.0,Expired
Lemon,Citric Fruit,Freezer,75,-15.0,Expired
Semangka,Tropical Fruit,Chiller,10,0.0,Expired
Nanas,Tropical Fruit,Freezer,29,1.0,Soon
Ubi Jalar,Root Vegetable,Freezer,71,19.0,Fresh
Jeruk Nipis,Citric Fruit,Chiller,4,10.0,Fresh
Anggur,Temperate Fruit,Outside,1,2.0,Soon
Seledri,Leafy Vegetable,,15,6.0,Fresh
Kunyit,Root Vegetable,Chiller,33,-3.0,Basi
Singkong,Root Vegetable,Outside,0,3.0,Soon
Jeruk,citrus fruit,outside,-5,1.0,Segera
Wortel,,Outside,3,2.0,Soon
Pear,Temperate Fruit,Outside,0,5.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,4,56.0,Fresh
Pear,temperat,Freezer,27,33.0,Fresh
Brokoli,Leafy Vegetable,Freezer,26 hari,4.0,Fresh
Paprika,Chili Pepper,CHILLER,18 hari,-4.0,
Jeruk Nipis,Citric Fruit,Freezer,54,6.0,Fresh
Anggur,Temperate Fruit,Chiller,9,-2.0,Expired
BAWANG MERAH,Root Vegetable,Freezer,31,149.0,Fresh
Cabai Rawit,Chili Pepper,Outside,0,4.0,Fresh
Sawi,Leafy Vegetable,Freezer,30,0.0,Expired
Kunyit,Root Vegetable,Outside,9999,-2.0,Expired
Singkong,Root Vegetable,Freezer,20,10.0,Fresh
Melon,Tropical Fruit,Chiller,0,7.0,Fresh
Raspberry,Berry,Outside,2,0.0,Expired
Pisang,Tropical Fruit,Chiller,1,4.0,Fresh
Paprika,Chili Pepper,Outside,0,5.0,Fresh
Kentang,Root Vegetable,Chiller,10,20.0,Fresh
Seledri ,Leafy Vegetable,Chiller,3,4.0,Fresh
Mangga,Tropical Fruit,Freezer,16,14.0,Fresh
Bawang Putih,Root Vegetable,Freezer,48 hari,132.0,Fresh
Semangka,Tropical Fruit,Outside,1,6.0,Fresh
Ubi Jalar,Root Vegetable,Outside,,13.0,Fresh
Pepaya,,Chiller,7,0.0,Kadaluarsa
Jeruk,Citric Fruit,Freezer,21,39.0,Fresh
Selada,Leafy Vegetable,Outside,2,0.0,
Kangkung,Leafy Vegetable,Chiller,4,0.0,expired
Singkong,Root Vegetable,Freezer,9,21.0,Fresh
Kiwi,Temperate,,5,0.0,
Cabai Merah,Chili Pepper,Outside,6,-1.0,Expired
Kunyit,Root Vegetable,Freezer,55,35.0,Fresh
Pisang,Tropical Fruit,Freezer,5,25.0,Fresh
Bawang Merah,Root Vegetable,Freezer,178,2.0,Soon
Kiwi,Temperate Fruit,Outside,3,2.0,Soon
 Bayam,Leafy Vegetable,Freezer,7,23.0,Fresh
Bawang Merah,Root Vegetable,Freezer,139,41.0,ok
Pear,temperat,Chiller,18,-4.0,Expired
Selada,Leafy Vegetable,Outside,1,1.0,Soon
Kangkung,Leafy Vegetable,Freezer,34 hari,-4.0,Expired
Ubi Jalar,Root Vegetable,Outside,16,-2.0,Expired
Cabai Merah,Chili Pepper,Freezer,30,30.0,Fresh
Tomat,Tropical Fruit,Outside,6,-1.0,Expired
Nanas,Tropical Fruit,Outside,0,5.0,Fresh
Mangga,Tropical Fruit,Freezer,25,5.0,Fresh
Mangga,Tropical Fruit,Outside,1,4.0,Fresh
seledri,Leafy Vegetable,Outside,0,2.0,Soon
Nanas,Tropical Fruit,Freezer,33,-3.0,Expired
Jeruk Bali,,,7,7.0,Fresh
Bayam,Leafy Vegetable,Chiller,6,-1.0,Expired
jeruk bali,Citric Fruit,Outside,14,0.0,Expired
jeruk bali,Citric Fruit,Chiller,27,3.0,Soon
Pisang,Tropical Fruit,Outside,2,1.0,Soon
Pear,Temperate Fruit,Chiller,9,5.0,Fresh
Melon,Tropical Fruit,Chiller,3,4.0,Fresh
Paprika,chili pepper,Freezer,33,27.0,Fresh
Lemon,Citric Fruit,Freezer,73,-13.0,Expired
Semangka,Tropical Fruit,Freezer,18,12.0,Fresh
Bawang Merah,Root Vegetable,Chiller,2,58.0,Fresh
Seledri,Leafy Vegetable,Freezer,2,19.0,Fresh
Alpukat,Tropical Fruit,Freezer,33,-3.0,Expired
Kentang,Root Vegetable,Outside,,10.0,Fresh
Kiwi,Temperate Fruit,Chiller,17,-3.0,Expired
Brokoli,Leafy Vegetable,CHILLER,3,7.0,Fresh
Semangka,Tropical Fruit,Outside,5,2.0,Soon
Jeruk Nipis,Citric Fruit,Freezer,15,,
Paprika,Chili Pepper,,4,10.0,Fresh
Pear,Temperate Fruit,Freezer,18,42.0,Fresh
Mangga,Tropical Fruit,Outside,0,5.0,Fresh
Melon,Tropical Fruit,Outside,1,4.0,ok
Jeruk,Citric Fruit,Outside,4 hari,3.0,Soon
Wortel,ROOT VEG,Freezer,17,73.0,Fresh
Kol,Leafy Vegetable,Outside,2,1.0,Soon
Paprika,Chili Pepper,,0,5.0,
Bayam,Leafy Vegetable,Beku,20,10.0,
Jeruk Bali,Citric Fruit,Room Temp,1,13.0,Fresh
Kol,Leafy Vegetable,Outside,3,0.0,Expired
Pisang,Tropis,Outside,1,2.0,Soon
Mangga,Tropical Fruit,,7,0.0,Expired
Pepaya,Tropical Fruit,Luar,,1.0,Soon
Cabai Merah,Chili Pepper,Chiller,6,8.0,Fresh
Jahe,Sayur Akar,Freezer,73,17.0,Fresh
Singkong,Root Vegetable,Outside,2,1.0,Soon
Brokoli,Leafy Vegetable,kulkas,5,5.0,OK
Bawang Merah,Root Vegetable,Freezer,198 hari,,Basi
Stroberi,,frzer,22,8.0,Fresh
Kentang,Root Vegetable,Freezer,92,,Expired
Raspberry,berry,Outside,0,2.0,Soon
Jeruk,Citric Fruit,Chiller,21,0.0,Expired
Kangkung,Leafy Vegetable,Outside,0,1.0,Soon
Anggur,Temperate Fruit,Outside,,0.0,Expired
Brokoli,Daun-daunan,,1,1.0,Soon
Raspberry,Berry,Outside,2,0.0,Expired
Jeruk Nipis,Citric Fruit,frozen,54,6.0,Fresh
Jeruk,Citric Fruit,fridge,,-3.0,Expired
Cabai Rawit,Chili Pepper,,45,15.0,Fresh
  Stroberi  ,Berry,chiller,2,3.0,Soon
Kangkung,Leafy Vegetable,Freezer,28,2.0,Soon
Alpukat,Tropical Fruit,Chiller,5,2.0,Soon
Apel,Temperate Fruit,Chiller,18,3.0,Soon
Apel,Temperate Fruit,Chiller,5,16.0,Fresh
Singkong,Root Vegetable,Freezer,,9.0,FRESH
Kentang,Root Vegetable,Outside,5,9.0,Fresh
Lemon,Citric Fruit,,6,15.0,Fresh
Pisang,Tropical Fruit,Chiller,2,3.0,Soon
Jeruk Nipis,Citric Fruit,Outside,3,4.0,Fresh
Wortel,Root Vegetable,Chiller,2,19.0,Fresh
Lemon,Citric Fruit,OUTSIDE,2,5.0,Fresh
Stroberi,Berry,Outside,0,2.0,Soon
Lemon,Citric Fruit,Chiller,7,14.0,Fresh
Apel,Temperate Fruit,OUTSIDE,2,5.0,Fresh
Seledri,Leafy Vegetable,suhu ruangan,1,1.0,hampir
Brokoli,Leafy Vegetable,Chiller,13,-3.0,Expired
Apel,Temperate Fruit,Freezer,87,3.0,Soon
Kentang,Root Vegetable,beku,65,25.0,Fresh
Melon,Tropical Fruit,Chiller,1,6.0,Fresh
Ubi Jalar,Root Vegetable,Outside,12,2.0,
Kol,Leafy Vegetable,Chiller,11,3.0,Soon
Kunyit,Root Vegetable,Chiller,8,22.0,Fresh
Sawi,Leafy Vegetable,,17,13.0,Fresh
Kentang,root vegetable,Chiller,26,4.0,Fresh
Pisang,Tropical Fruit,Freezer,5,,Fresh
Melon,Tropical Fruit,Outside,6,-1.0,Expired
Mangga,Tropical Fruit,Outside,4 hari,1.0,Soon
Kol,Leafy Vegetable,Outside,0,3.0,Soon
Ubi Jalar,Root Vegetable,frozen,73,17.0,Fresh
Stroberi,Berry,Outside,,0.0,Expired
Kol,Leafy Veg,Freezer,31,-1.0,Expired
Bawang Putih,Root Vegetable,Outside,40,5.0,Fresh
Kol,Leafy Veg,Outside,1,2.0,Soon
Anggur,Temperate Fruit,Outside,-1,9999.0,Soon
Lemon,Citric Fruit,Suhu Ruangan,8,-1.0,Expired
Cabai Merah,Cabe,Chiller,6,8.0,ok
Wortel,Root Veg,Freezer,51,39.0,Fresh
Bawang Putih,Root Vegetable,Chiller,32,58.0,Fresh
Brokoli,Leafy Vegetable,Freezer,10,,Fresh
Kentang,Root Vegetable,frozen,75,15.0,Fresh
Pepaya,Tropical Fruit,Freezer,8,22.0,Fresh
Stroberi,Berry,frozen,21,9.0,Fresh
Raspberry,Berry,Freezer,24,-3.0,Expired
Blueberry,Berry,Chiller,3,4.0,Fresh
Bayam,Leafy Vegetable,Freezer,33,-3.0,Expired
Paprika,Chili Pepper,,3,2.0,Soon
Kunyit,Root Vegetable,Chiller,5,25.0,Fresh
Jahe,Root Vegetable,Refrigerator,17,13.0,
Singkong,Root Vegetable,Chiller,0,7.0,Fresh
Melon,Tropical Fruit,Outside,1,4.0,Fresh
Jeruk Nipis,Citric Fruit,,11,3.0,hampir
 Raspberry,Berry,Freezer,1,20.0,
Bawang Merah,,Freezer,233,-53.0,Expired
Nanas,Tropical Fruit,Outside,2,3.0,Soon
Semangka,TROPICAL,Chiller,13,-3.0,Expired
Kiwi,Temperate Fruit,Freezer,72,-12.0,Expired
Bayam,Leafy Vegetable,Outside,1,0.0,Expired
Seledri,Leafy Vegetable,Outside,0,2.0,hampir
Bawang Putih,Root Vegetable,Refrigerator,18,,Fresh
Selada,leafy vegetable,Outside,2,0.0,Expired
Apel,Temperate Fruit,Chiller,7,14.0,Fresh
Wortel,Root Vegetable,,0 hari,5.0,Fresh
Tomat,Tropical Fruit,Freezer,53,7.0,Fresh
Jeruk,citric fruit,,47,9999.0,Segar
Bayam,Leafy Vegetable,Chiller,1,4.0,Fresh
Seledri,Leafy Vegetable,kulkas,8,-1.0,Expired
Kunyit,Root Vegetable,Freezer,66,24.0,Fresh
Kentang,Root Vegetable,Freezer,-5,12.0,Fresh
Alpukat,Tropical Fruit,Chiller,,0.0,EXPIRED
Singkong,Root Vegetable,Outside,2,1.0,Soon
Bayam,Leafy Vegetable,Freezer,28,,soon
Cabai Rawit,Chili Pepper,Freezer,55,5.0,Fresh
Singkong,Akar-akaran,Chiller,1,6.0,Fresh
Wortel,Root Vegetable,Freezer,4,86.0,Fresh
Tomat,Tropical Fruit,CHILLER,15,-1.0,Expired
Pakcoy,Leafy Vegetable,Outside,1,0.0,Expired
Cabai Rawit,Chili Pepper,Outside,3,1.0,
Selada,Leafy Vegetable,Freezer,5,25.0,Segar
Kiwi,Temperate Fruit,Chiller,6,8.0,Fresh
Singkong,Root Vegetable,,4,3.0,warning
Apel,Temperate Fruit,Chiller,25,-4.0,Expired
Semangka,Tropical Fruit,Chiller,4,6.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,11,,Fresh
Wortel,Root Vegetable,Outside,3,2.0,Soon
Blueberry,Berry,Outside,1,1.0,Soon
Kunyit,Root Vegetable,Freezer,48 hari,42.0,Fresh
Alpukat,Tropical Fruit,Chiller,0,7.0,Fresh
Alpukat,Tropical Fruit,Outside,3,0.0,Expired
Selada,Leafy Vegetable,Chiller,9,-2.0,Expired
Cabai Merah,Chili Pepper,Freezer,4,56.0,Fresh
Jeruk,Citric Fruit,Freezer,,10.0,Fresh
Selada,Leafy Vegetable,Chiller,3,4.0,Fresh
Ubi Jalar,Root Veg,Chiller,35,-5.0,Expired
Bayam,Leafy Veg,Chiller,,1.0,Soon
Cabai Rawit,Chili Pepper,Luar,2,2.0,Soon
Jeruk Nipis,Citric Fruit,Outside,7,0.0,Expired
Jeruk Bali,Citric Fruit,Outside,13,1.0,
Semangka,Tropical Fruit,Chiller,6,4.0,Fresh
Wortel,Root Vegetable,Outside,1,4.0,Fresh
Stroberi,Berry,Outside,1,1.0,Segera
Cabai Rawit,CHILI,Freezer,54,6.0,Fresh
Paprika,Chili Pepper,Outside,3,2.0,Soon
Singkong,Root Vegetable,Outside,3,0.0,Expired
Kunyit,ROOT VEG,,2,12.0,OK
Sawi,Leafy Vegetable,Chiller,6,-1.0,Expired
Raspberry,Berry,Outside,1,1.0,Soon
Pakcoy,Leafy Vegetable,Outside,9999,,Soon
Kentang,Root Vegetable,Chiller,32,-2.0,Expired
Selada,Leafy Vegetable,Chiller,5,2.0,Soon
 Jeruk Nipis,Citric Fruit,Freezer,43,17.0,Fresh
Pear,Temperate Fruit,Chiller,11,3.0,soon
Kol,Leafy Vegetable,freezer,30,0.0,Expired
Bayam,Leafy Vegetable,,1,0.0,Expired
Raspberry,,Room Temp,0,2.0,Soon
Seledri,Leafy Vegetable,Outside,2,0.0,Expired
Sawi,Leafy Vegetable,Outside,0,1.0,Soon
Kangkung,Leafy Vegetable,Freeze,4,26.0,Fresh
Jeruk Nipis,Citric Fruit,Outside,6,1.0,Soon
Alpukat,Tropical Fruit,Chiller,2,5.0,Fresh
Lemon,Citric Fruit,,63,-3.0,Expired
Ubi Jalar,,Freezer,79,11.0,Fresh
Bawang Merah,Root Vegetable,Outside,37,-7.0,Expired
Brokoli,,Outside,0,2.0,Soon
Blueberry,Berry,Chiller,7,0.0,Expired
Kiwi,Temperate Fruit,Freezer,,5.0,Fresh
Alpukat,Tropis,Outside,2,1.0,Soon
Kol,Leafy Vegetable,Suhu Ruangan,3,0.0,Basi
Pakcoy,Leafy Vegetable,Freezer,2,19.0,fresh
Bayam,Leafy Vegetable,Outside,1,0.0,Kadaluarsa
Ubi Jalar,Root Vegetable,Chiller,36,-6.0,Expired
Sawi,Leafy Vegetable,Freezer,18,12.0,Fresh
Stroberi,Berry,Chiller,4,1.0,Soon
Kentang,Root Vegetable,Chiller,,,Fresh
Cabai Rawit ,Chili Pepper,Outside,4,0.0,Expired
Cabai Merah,Chili Pepper,Chiller,,-3.0,Expired
Raspberry,Berry,Chiller,6,-999.0,Expired
Nanas,Tropical Fruit,refrigerator,9,-2.0,Expired
Bawang Merah,Root Vegetable,Freezer,210,-30.0,Expired
Paprika,Chili Pepper,beku,16,44.0,Fresh
Sawi,Leafy Vegetable,Outside,0,1.0,Soon
Blueberry,Berry,Chiller,5,2.0,Soon
Seledri,Leafy Vegetable,Refrigerator,1,6.0,Fresh
Pear,Temperate Fruit,Chiller,6,8.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,56,4.0,Fresh
Jeruk Nipis,Citrus,Chiller,11,3.0,Soon
Pakcoy,Leafy Vegetable,Freezer,1000,6.0,Fresh
Lemon,CITRIC,Outside,9,-2.0,Expired
Kunyit,ROOT VEG,Outside,1,13.0,Fresh
Bawang Merah,Akar-akaran,Outside,31,-1.0,
Jahe,Root Vegetable,Outside,14,0.0,Expired
Kiwi,Temperate Fruit,Freezer,47,13.0,Fresh
Nanas,Tropical Fruit,Freezer,37,-7.0,Expired
Bayam,Leafy Vegetable,Outside,1,0.0,Expired
Raspberry,,,0 hari,5.0,Fresh
Jeruk,Citric Fruit,Chiller,20,1.0,Soon
Jahe,Root Vegetable,Freezer,112,-22.0,Expired
Tomat,tropical fruit,Freezer,10,50.0,Segar
Melon,Tropical Fruit,Outside,2,3.0,Soon
Melon,Tropical Fruit,Chiller,8,-1.0,Expired
Stroberi,Berry,Kulkas,2,3.0,Soon
Anggur,temperat,Chiller,8 hari,-1.0,Expired
Jeruk,Citric Fruit,Chiller,21,0.0,Expired
Paprika,Chili Pepper,suhu ruangan,4,1.0,Soon
Kentang,Root Vegetable,chiller,33,-3.0,expired
Jeruk Bali,,Outside,6,8.0,
Sawi,Leafy Vegetable,Outside,0,1.0,Soon
Kiwi,Temperate Fruit,Outside,3,2.0,Soon
Kentang,,Freezer,63,27.0,fresh
Semangka,Tropical Fruit,Freezer,-1,-2.0,Expired
Kunyit,Root Vegetable,Chiller,35,-5.0,Expired
ALPUKAT,Tropical Fruit,Chiller,7,0.0,Expired
Tomat,Tropical Fruit,Outside,6,-1.0,Expired
Kangkung,,Room Temp,0,1.0,Soon
Kangkung,Leafy Vegetable,kulkas,1,3.0,Soon
Bawang Putih,Root Vegetable,Freezer,,176.0,Fresh
Raspberry,,Outside,2,0.0,Expired
Cabai Merah,Chili Pepper,freezer,51,9.0,Fresh
Nanas,Tropical Fruit,Outside,6,-1.0,Expired
Stroberi,Berry,Outside,0 hari,2.0,Soon
Blueberry,Beri,Freezer,13,17.0,Fresh
Bawang Putih,root vegetable,Chiller,92,-2.0,Expired
Stroberi,Berry,Freezer,36,-6.0,Expired
Tomat,Tropical Fruit,Freezer,57,3.0,Soon
Paprika,Chili Pepper,Freezer,22,38.0,Fresh
Ubi Jalar,Root Vegetable,,12,18.0,Fresh
Lemon,Citric Fruit,Freezer,11,-50.0,Fresh
  Raspberry  ,Berry,Freezer,10,11.0,Fresh
Cabai Merah,Chili Pepper,Outside,3,2.0,Soon
Wortel,Root Vegetable,Outside,0,5.0,FRESH
	Selada,Leafy Vegetable,Chiller,2,5.0,Fresh
Apel,Temperate Fruit,Freezer,63,27.0,Fresh
Pisang,Tropical Fruit,Outside,2,1.0,Soon
Kol,Leafy Vegetable,Outside,3,0.0,Expired
Apel,Temperate Fruit,Chiller,12,9.0,Fresh
Pear,Temperate Fruit,Outside,1,4.0,Fresh
Kol,Leafy Vegetable,Chiller,11,3.0,Soon
Melon,,Chiller,9,-2.0,Expired
Nanas,Tropical Fruit,Chiller,8,-1.0,Expired
Kol,,Freezer,35,-5.0,Expired
Singkong,Root Vegetable,Freezer,16,14.0,Fresh
Pisang,Buah Tropis,Chiller,1,4.0,Fresh
Blueberry,Berry,Chiller,1,6.0,Fresh
Pepaya,Tropical Fruit,Outside,2,2.0,Soon
Bawang Putih,Root Vegetable,Chiller,35,55.0,Fresh
Jeruk,Citric Fruit,Outside,7,0.0,Expired
Kiwi,Temperate Fruit,Chiller,17,-3.0,Expired
Raspberry,Berry,Chiller,2,3.0,Soon
Apel,Temperate Fruit,Outside,,0.0,Expired
Kol,Leafy Vegetable,Chiller,17,-3.0,expired
Kangkung,Leafy Vegetable,Chiller,5,,Expired
Singkong,Root Vegetable,Outside,0,,Soon
Apel,Temperate Fruit,Chiller,9,12.0,Fresh
Bawang Merah,Root Vegetable,Freezer,233,-53.0,Expired
Anggur,Temperate Fruit,Chiller,8,,Expired
Sawi,Leafy Vegetable,Freeze,30,0.0,Expired
Paprika,Chili Pepper,Beku,31,29.0,Fresh
Sawi,Leafy Vegetable,Chiller,6,-1.0,EXPIRED
Wortel,Root Vegetable,Outside,1,4.0,Fresh
Bawang Putih,,Freezer,32,148.0,Fresh
Pear,,beku,50,10.0,Fresh
STROBERI,Berry,Freezer,38 hari,-8.0,Expired
Mangga,Tropical Fruit,Chiller,7,0.0,Expired
kentang,Root Vegetable,Outside,12,2.0,Soon
Blueberry,Berry,Outside,,1.0,Soon
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Bayam,Leafy Vegetable,OUTSIDE,0,1.0,Soon
Ubi Jalar,Root Vegetable,Chiller,26,4.0,Fresh
Bawang Putih,Root Vegetable,Freezer,11,169.0,Fresh
Bawang Putih,Root Vegetable,frozen,189,-9.0,Basi
Apel,temperate fruit,Freezer,58,32.0,Fresh
Jeruk,Citric Fruit,Freezer,37,23.0,Fresh
Bawang Merah,Root Vegetable,Freezer,210,-30.0,Expired
Jeruk,Citric Fruit,chiller,6,15.0,Fresh
Kangkung,Leafy Vegetable,Outside,1,0.0,
Jeruk Nipis,Citric Fruit,Outside,3,4.0,Fresh
Lemon,Citric Fruit,Chiller,27,-6.0,Expired
Anggur,Temperate Fruit,Freezer,7,23.0,Fresh
Lemon,Citric Fruit,Outside,0,7.0,Fresh
Semangka,Tropical Fruit,Freezer,0,30.0,
Kentang,Root Vegetable,Freezer,45,45.0,Fresh
Melon,Tropical Fruit,Freezer,29,1.0,Soon
Tomat,Tropical Fruit,Outside,,2.0,Soon
 Alpukat,Tropical Fruit,Freezer,37,-7.0,Expired
Mangga,Tropical Fruit,Chiller,1000,6.0,Fresh
  Cabai Rawit  ,Chili Pepper,freezer,46,14.0,fresh
Kol,Leafy Vegetable,Outside,3,0.0,Dead
Apel,Temperate Fruit,Outside,0,7.0,Fresh
Blueberry,Berry,CHILLER,0,7.0,ok
Nanas,Tropical Fruit,frzer,36,-6.0,Expired
Bawang Merah,Root Vegetable,Outside,33,-3.0,Expired
Paprika,Chili Pepper,Chiller,4,10.0,Fresh
Alpukat,Tropical Fruit,room temp,0,3.0,Soon
Nanas,Tropical Fruit,Outside,,5.0,Fresh
Blueberry,Berry,Outside,1,1.0,Soon
Blueberry,Berry,,2,0.0,Expired
Kangkung,Leafy Vegetable,Outside,0,1.0,Soon
Ubi Jalar,Root Vegetable,Outside,10,4.0,Fresh
Jahe,Root Vegetable,Freezer,21,69.0,FRESH
Melon,Tropical Fruit,Chiller,8,-1.0,Expired
Raspberry,Berry,Freezer,21,0.0,Expired
Pakcoy,Leafy Vegetable,Outside,0,1.0,Soon
Apel,Temperate Fruit,Chiller,1,20.0,Fresh
Blueberry,Berries,Outside,1,1.0,SOON
	Kunyit,Root Vegetable,Freezer,23,67.0,Fresh
Jeruk Bali,Citric Fruit,CHILLER,12,18.0,Fresh
Pakcoy,,Freezer,17,4.0,Fresh
Cabai Rawit,Chili Pepper,Chiller,6,4.0,Fresh
BROKOLI,Leafy Vegetable,Chiller,6,4.0,Fresh
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Alpukat,Tropical Fruit,Freezer,31,-1.0,Expired
Jahe,Sayur Akar,Outside,10,4.0,Fresh
Apel,Temperate Fruit,Chiller,26,-5.0,EXPIRED
Kangkung,Leafy Vegetable,Chiller,0,4.0,Fresh
Mangga,Tropical Fruit,Chiller,7,0.0,Expired
Kol,Leafy Vegetable,Chiller,9999,9.0,Fresh
Nanas,Tropical Fruit,Freezer,30,0.0,Expired
Seledri,Leafy Vegetable,,2,0.0,Expired
Jeruk Nipis,Citric Fruit,Freezer,56,4.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,4,1.0,Segera
Mangga,Tropical Fruit,Chiller,2,5.0,Fresh
Cabai Merah,Chili Pepper,Freezer,74,-14.0,Expired
Semangka,Tropical Fruit,Outside,3,4.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,2,3.0,Soon
Pear,Temperate Fruit,Suhu Ruangan,1,4.0,Fresh
Singkong,Root Vegetable,Freezer,21,9.0,FRESH
Jeruk Nipis,citrus fruit,Outside,9,-2.0,Expired
Singkong,Root Vegetable,Freezer,33,-3.0,Expired
Stroberi,Berry,Freezer,,8.0,Fresh
Bawang Putih,Root Vegetable,Freezer,197,-17.0,Expired
Anggur,Temperate Fruit,Kulkas,6,1.0,Soon
Paprika,Chili Pepper,Freezer,,-14.0,Expired
Bawang Putih,Root Vegetable,Chiller,115,-25.0,Expired
Pear,Temperate,Chiller,13,-50.0,Soon
Pepaya,Tropical Fruit,Outside,4,0.0,Expired
Kiwi,TEMPERATE,Freezer,35,25.0,Fresh
Cabai Rawit,Chili Pepper,Luar,1,3.0,Soon
Singkong,ROOT VEG,,3,0.0,Expired
Apel,Temperate Fruit,Freezer,54,36.0,Fresh
Stroberi,Berry,Freezer,,9999.0,Fresh
Raspberry,Berry,frozen,19,2.0,Soon
Mangga,Tropical Fruit,Freezer,35,-5.0,Expired
Mangga,Tropical Fruit,Chiller,4,3.0,Soon
Cabai Merah,Chili Pepper,Outside,5,0.0,Expired
Ubi Jalar,Root Vegetable,Chiller,9,21.0,Fresh
  Pepaya  ,Tropical Fruit,Freezer,39,-9.0,Expired
Nanas,tropical,Suhu Ruangan,5,0.0,Expired
Bawang Merah,Root Vegetable,,23,157.0,Fresh
Jeruk,Citric Fruit,Outside,5,2.0,Soon
Brokoli,Leafy Vegetable,Chiller,,9.0,Fresh
Semangka,Tropical Fruit,Luar,5,2.0,Soon
Pisang,Tropical Fruit,Outside,3,0.0,Expired
Semangka,Tropical Fruit,Freezer,2,-999.0,Fresh
Kentang,Root Vegetable,OUTSIDE,,2.0,Soon
Jahe,Root Vegetable,Suhu Ruangan,1,13.0,Fresh
Blueberry,Berry,Outside,1,1.0,Soon
Melon,tropical,,2,3.0,Soon
Mangga,,FREEZER,35,-5.0,Expired
Semangka,Tropical Fruit,Outside,5,2.0,Soon
Ubi Jalar,,Freezer,16,74.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,16,5.0,Fresh
Wortel,,Chiller,21,0.0,Expired
Paprika,Chili Pepper,Outside,4,1.0,Soon
Lemon,Citric Fruit,Outside,1,6.0,Fresh
Jeruk,Citric Fruit,Outside,5,2.0,Soon
