food_name,food_category,packaging_type,storage_location,is_opened,days_to_expire,days_since_opened,sisa_hari,label
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,302.0,6.0,-3.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,192.0,8.0,-1.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,1,404.0,1.0,2.0,Soon
Nugget Ayam,Produk Protein,Unknown,Freezer,0,143.0,0.0,143.0,Fresh
Sosis Frozen,Produk Protein,Plastik,Freezer,0,133.0,0.0,133.0,Fresh
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,500.0,6.0,1.0,Soon
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,93.0,4.0,10.0,Fresh
Nugget Tempe,Unknown,Plastik,Freezer,0,105.0,0.0,105.0,Fresh
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,237.0,8.0,6.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,26.0,0.0,250.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,0,233.0,0.0,233.0,Fresh
Yogurt Minum Probiotik,Produk Olahan Susu,glass,Chiller,1,2.0,4.0,-1.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,1,166.0,5.0,-2.0,Expired
Jus Apel,Produk Minuman,Karton,Chiller,0,95.0,0.0,95.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,464.0,7.0,-4.0,Expired
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Unknown,1,1.0,1.0,1.0,Soon
Sosis Ikan,Produk Protein,Plastik,Chiller,1,39.0,7.0,-4.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,21.0,4.0,-1.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,0,111.0,0.0,111.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,0,181.0,0.0,181.0,Fresh
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,0,100.0,0.0,100.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Unknown,Chiller,1,6.0,5.0,-2.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,0,44.0,0.0,44.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,287.0,6.0,-4.0,Expired
Soda Lemon,Produk Minuman,Kaleng,Outside,1,193.0,3.0,-2.0,Expired
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,400.0,0.0,250.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,0,241.0,0.0,241.0,Fresh
Sereal Coklat,Produk Kering,Karton,Outside,1,292.0,12.0,8.0,Fresh
Sarden Cabai,Produk Kaleng,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Cola Original,Prod. Minuman,Kaleng,Outside,0,126.0,0.0,126.0,Fresh
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,122.0,12.0,-3.0,Expired
Susu Uht Coklat,Unknown,Karton,Chiller,0,122.0,0.0,122.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-2.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,0,20.0,0.0,20.0,Fresh
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,0,5.0,0.0,-50.0,hampir
Sosis Bebek,Produk Protein,Plastik,Chiller,1,29.0,6.0,1.0,Soon
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,58.0,5.0,2.0,hampir
Susu Bubuk Full Cream,Olahan Susu,Karton,Unknown,1,500.0,3.0,27.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,327.0,0.0,250.0,Fresh
Biskuit Crackers,Produk Kering,Plastik,Outside,0,6.0,0.0,6.0,Soon
Sereal Muesli,Produk Kering,Unknown,Outside,1,267.0,12.0,8.0,Fresh
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,325.0,0.0,250.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,0,52.0,0.0,52.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,0,303.0,0.0,250.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,81.0,2.0,5.0,Soon
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,0,363.0,0.0,250.0,Fresh
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,1,243.0,2.0,-1.0,Expired
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,0,500.0,0.0,21.0,Fresh
Sereal Oat,Produk Kering,Unknown,Outside,0,336.0,0.0,250.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,254.0,3.0,4.0,Soon
Keju Edam,Produk Olahan Susu,Plastik,Dingin,0,136.0,0.0,136.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,1,19.0,6.0,-1.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,122.0,0.0,122.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,0,3.0,0.0,3.0,Soon
Mie Instan Goreng,Unknown,Plastik,Outside,0,34.0,1.0,-1.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,0,344.0,0.0,250.0,Fresh
Sosis Ikan,Produk Protein,Plastik,Chiller,0,35.0,0.0,35.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,370.0,8.0,-5.0,Expired
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,227.0,5.0,-4.0,Expired
Keju Mozzarella,Unknown,Plastik,Chiller,1,23.0,8.0,-1.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Unknown,Chiller,1,2.0,4.0,2.0,Soon
Biskuit Crackers,Produk Kering,Plastik,Outside,1,32.0,1.0,6.0,Soon
Soda Lemon,Produk Minuman,Unknown,Outside,1,13.0,6.0,-5.0,Expired
Keju Mozzarella,Unknown,Plastik,Chiller,0,35.0,1.0,6.0,Soon
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,24.0,0.0,24.0,Fresh
Buah Cocktail,Kaleng,Kaleng,Outside,0,221.0,0.0,221.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,20.0,3.0,-2.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,6.0,2.0,1.0,Soon
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,157.0,12.0,-1.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,46.0,0.0,46.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,15.0,3.0,2.0,Soon
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,22.0,0.0,22.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,1,22.0,12.0,0.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,1,172.0,9.0,21.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,0,16.0,0.0,16.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Chiller,1,179.0,4.0,-1.0,Expired
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,280.0,12.0,16.0,Fresh
Air Soda,Produk Minuman,Unknown,Outside,1,232.0,5.0,-4.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,1,173.0,2.0,5.0,Soon
Jus Nanas,Produk Minuman,Karton,Unknown,0,109.0,0.0,109.0,Fresh
Mie Instan Soto,Produk Kering,Unknown,Outside,1,88.0,5.0,-5.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,223.0,7.0,-4.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,1,177.0,2.0,5.0,Soon
Teh Kotak Hijau,Produk Minuman,Unknown,Outside,0,118.0,0.0,118.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,0,116.0,6.0,-5.0,Expired
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,479.0,9.0,-2.0,Expired
Biskuit Crackers,Produk Kering,Plastik,Outside,1,-10.0,1.0,6.0,Soon
Biskuit Marie,Produk Kering,Plastik,Outside,1,90.0,4.0,3.0,Soon
Keju Cheddar,Produk Olahan Susu,Plastik,Unknown,0,91.0,0.0,91.0,Fresh
Susu Bubuk Coklat,Unknown,Karton,Outside,1,72.0,10.0,20.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,317.0,5.0,-4.0,Expired
Biskuit Wafer,Produk Kering,Plastik,Outside,0,118.0,0.0,118.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Unknown,1,362.0,4.0,-3.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,102.0,0.0,102.0,Fresh
Ikan Tuna,Produk Kaleng,Kaleng,Outside,1,500.0,2.0,0.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,2.0,1.0,2.0,Soon
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,0,455.0,0.0,250.0,Fresh
Mie Instan Goreng,Produk Kering,Plastik,Outside,0,327.0,0.0,250.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,243.0,5.0,-4.0,Expired
Biskuit Marie,Produk Kering,Plastik,Outside,1,86.0,1.0,6.0,Soon
Soda Jeruk,Produk Minuman,Unknown,Outside,0,202.0,0.0,202.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,0,7.0,0.0,7.0,Soon
Sereal Cornflakes,Produk Kering,Karton,Unknown,0,293.0,0.0,250.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,21.0,1.0,4.0,Soon
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,0,8.0,0.0,8.0,Fresh
Ikan Makerel,Kaleng,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Sosis Frozen,Produk Protein,Plastik,Freezer,0,73.0,0.0,73.0,Fresh
Sosis Frozen,Produk Protein,Plastik,Freezer,1,27.0,2.0,1.0,Soon
Kornet Ayam,Unknown,Kaleng,Outside,0,500.0,0.0,250.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Outside,1,36.0,8.0,-1.0,Expired
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,1,14.0,6.0,-3.0,Expired
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,381.0,12.0,-4.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,1,11.0,1.0,0.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,1,59.0,6.0,-5.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,500.0,12.0,-1.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,145.0,0.0,145.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Unknown,1,25.0,6.0,-1.0,Expired
Buah Cocktail,Unknown,Kaleng,Outside,0,308.0,1.0,2.0,Soon
Jus Sirsak,Produk Minuman,Karton,Unknown,1,147.0,3.0,0.0,Expired
Air Soda,Produk Minuman,Plastik,Outside,0,240.0,0.0,240.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,13.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,85.0,0.0,85.0,Fresh
Nugget Sapi,Produk Protein,Plastik,Freezer,1,54.0,4.0,-1.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,0,52.0,0.0,52.0,Fresh
Ikan Tuna,Unknown,Kaleng,Outside,0,63.0,0.0,63.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Unknown,0,71.0,0.0,71.0,Fresh
Teh Botol,Produk Minuman,Botol,Outside,0,304.0,0.0,250.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,5.0,1.0,5.0,Soon
Sosis Ayam,Produk Protein,Plastik,Chiller,1,32.0,10.0,-5.0,Expired
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,93.0,0.0,93.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,0,195.0,0.0,195.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,0,122.0,0.0,122.0,Fresh
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,1,54.0,2.0,-1.0,Expired
Sosis Frozen,Produk Protein,Plastik,Freezer,0,137.0,0.0,137.0,Fresh
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,21.0,1.0,4.0,Soon
Nugget Sapi,Produk Protein,Plastik,Freezer,0,133.0,0.0,133.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,0,104.0,0.0,104.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Unknown,Chiller,0,57.0,0.0,57.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,1,74.0,3.0,0.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,0,217.0,0.0,217.0,Fresh
Nugget Sapi,Produk Protein,Plastik,Freezer,1,169.0,3.0,0.0,Expired
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,0,292.0,0.0,250.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,437.0,3.0,0.0,Dead
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,288.0,7.0,-4.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,165.0,2.0,12.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,1,75.0,1.0,0.0,Expired
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,132.0,8.0,-3.0,Expired
Sereal Cornflakes,Unknown,Karton,Outside,1,75.0,12.0,6.0,Soon
Biskuit Oreo,Produk Kering,Plastik,Outside,1,139.0,9.0,-2.0,Expired
Sarden Cabai,Produk Kaleng,Kaleng,Outside,1,42.0,1.0,1.0,Soon
Nugget Tempe,Produk Protein,Plastik,Freezer,0,61.0,0.0,61.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,143.0,0.0,143.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,1,116.0,4.0,-3.0,Expired
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,91.0,9.0,5.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,6.0,7.0,-4.0,Dead
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,91.0,1.0,4.0,Soon
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,128.0,8.0,-5.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,0,52.0,0.0,52.0,Fresh
Ikan Makerel,Produk Kaleng,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Sosis Frozen,Produk Protein,Plastik,Freezer,0,68.0,0.0,68.0,Fresh
Sereal Granola,Produk Kering,Karton,Unknown,0,265.0,0.0,250.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,64.0,0.0,64.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,86.0,11.0,-4.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Unknown,0,500.0,0.0,250.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Kardus,Chiller,0,500.0,0.0,29.0,Fresh
Mie Instan Goreng,Produk Kering,Plastik,Outside,1,29.0,3.0,-3.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-2.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,1,81.0,12.0,11.0,Fresh
Buah Cocktail,Unknown,Kaleng,Outside,0,251.0,0.0,250.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,1,149.0,1.0,4.0,Soon
Minuman Isotonik,Unknown,Plastik,Outside,0,299.0,0.0,250.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,105.0,0.0,105.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,1,168.0,9.0,-4.0,Expired
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,371.0,0.0,250.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,192.0,3.0,11.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,500.0,4.0,3.0,Soon
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,12.0,8.0,-5.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,1,349.0,1.0,0.0,Expired
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,149.0,9.0,21.0,Fresh
Cola Original,Produk Minuman,Unknown,Outside,1,38.0,2.0,-1.0,Expired
Keju Edam,Unknown,Plastik,Chiller,1,101.0,12.0,2.0,Soon
Sereal Muesli,Produk Kering,Karton,Outside,1,221.0,8.0,22.0,Fresh
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,175.0,5.0,2.0,Soon
Sosis Sapi,Produk Protein,Plastik,Chiller,1,42.0,9.0,-4.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,59.0,1.0,0.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,1,145.0,3.0,2.0,Soon
Air Soda,Produk Minuman,Plastik,Outside,1,339.0,4.0,-3.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Unknown,0,500.0,0.0,250.0,Fresh
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,312.0,5.0,-2.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,1,107.0,8.0,-5.0,Expired
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,108.0,0.0,108.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,338.0,1.0,0.0,Expired
Jus Sirsak,Produk Minuman,Unknown,Chiller,0,93.0,0.0,93.0,Fresh
Rambutan Kaleng,Kaleng,Kaleng,Outside,0,370.0,0.0,250.0,Fresh
Biskuit Mentega,Produk Kering,Kaleng,Unknown,1,68.0,9.0,5.0,Soon
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,1,6.0,8.0,-5.0,Expired
Sosis Ikan,Unknown,Plastik,Chiller,1,13.0,1.0,2.0,Soon
Sosis Ayam,Protin,Plastik,Chiller,0,12.0,0.0,12.0,Fresh
Nugget Sapi,Unknown,Plastik,Freezer,0,118.0,0.0,118.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,41.0,0.0,41.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,277.0,12.0,-4.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,1,249.0,12.0,5.0,Soon
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,137.0,2.0,12.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Unknown,1,44.0,9.0,-2.0,Expired
Ikan Tuna,Unknown,Kaleng,Outside,1,500.0,6.0,-4.0,Expired
Soda Jeruk,Prod. Minuman,Kaleng,Outside,1,141.0,3.0,-2.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,14.0,0.0,14.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,1,125.0,2.0,-1.0,Expired
Jus Anggur,Unknown,Botol Kaca,Chiller,1,170.0,2.0,3.0,Soon
Ikan Makerel,Produk Kaleng,Kaleng,Outside,1,290.0,7.0,-5.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,0,21.0,0.0,21.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,113.0,0.0,113.0,Fresh
Nugget Tempe,Produk Protein,Plastik,Freezer,0,9.0,0.0,9.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,77.0,0.0,77.0,Fresh
Biskuit Oatmeal,Produk Kering,Plastik,Outside,1,8.0,12.0,-5.0,Expired
Mie Instan Ayam,Unknown,Plastik,Outside,0,147.0,0.0,147.0,Fresh
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,0,13.0,0.0,13.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,49.0,4.0,3.0,Soon
Susu Kental Manis Putih,Unknown,Kaleng,Chiller,0,500.0,0.0,250.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,1,176.0,5.0,-4.0,Expired
Biskuit Wafer,Produk Kering,Plastik,Outside,1,150.0,8.0,-3.0,Expired
Teh Tarik,Produk Minuman,Karton,Chiller,1,228.0,6.0,-5.0,Expired
Susu Almond,Produk Olahan Susu,Karton,Chiller,1,120.0,9.0,-4.0,Expired
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,4.0,-1.0,Expired
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,14.0,0.0,14.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,43.0,3.0,250.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Unknown,0,167.0,0.0,167.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Unknown,1,373.0,12.0,-3.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,338.0,12.0,-4.0,Expired
Air Mineral,Produk Minuman,Plastik,Outside,0,107.0,0.0,107.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,0,64.0,0.0,64.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,218.0,0.0,218.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,0,16.0,0.0,16.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,0,107.0,0.0,107.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,3.0,0.0,Expired
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,250.0,0.0,250.0,Fresh
Minuman Energi,Produk Minuman,Kaleng,Outside,1,304.0,1.0,0.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,1,169.0,1.0,0.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,332.0,0.0,250.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,1.0,0.0,1.0,Soon
Biskuit Mentega,Produk Kering,Kaleng,Outside,1,182.0,8.0,6.0,Soon
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,244.0,8.0,-3.0,Expired
Teh Kotak Jasmine,Produk Minuman,Unknown,Outside,0,74.0,0.0,74.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Unknown,1,500.0,5.0,2.0,Soon
Sereal Oat,Produk Kering,Karton,Unknown,1,93.0,11.0,19.0,Fresh
Sosis Frozen,Produk Protein,Plastik,Freezer,1,102.0,4.0,-1.0,Expired
Sosis Bebek,Produk Protein,Plastik,Dingin,0,84.0,0.0,84.0,Fresh
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,328.0,6.0,-3.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,1,315.0,12.0,18.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,0,301.0,0.0,250.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,0,309.0,0.0,250.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,24.0,1.0,0.0,Expired
Nugget Ikan,Produk Protein,Plastik,Freezer,1,35.0,8.0,-5.0,Expired
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,139.0,0.0,139.0,Fresh
Buah Cocktail,Produk Kaleng,Unknown,Outside,1,281.0,1.0,2.0,Soon
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,0,500.0,0.0,250.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,128.0,1.0,4.0,Soon
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,500.0,12.0,1.0,Soon
Susu Uht Low Fat,Unknown,Karton,Chiller,1,31.0,4.0,1.0,Soon
Biskuit Oreo,Produk Kering,Plastik,Outside,0,500.0,0.0,153.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,0,102.0,0.0,102.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,311.0,0.0,250.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,169.0,12.0,-2.0,Expired
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,1,34.0,3.0,-2.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,6.0,3.0,0.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,0,79.0,0.0,79.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,0,1.0,0.0,1.0,Segera
Jus Jambu,Produk Minuman,Karton,Chiller,1,22.0,5.0,-2.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,104.0,0.0,104.0,Fresh
Minuman Energi,Produk Minuman,Kaleng,Outside,1,40.0,2.0,-1.0,Expired
Susu Kedelai,Produk Olahan Susu,Unknown,Chiller,0,52.0,0.0,52.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Unknown,1,88.0,8.0,-1.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,1,54.0,2.0,3.0,Soon
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,153.0,0.0,153.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,354.0,7.0,0.0,Expired
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,24.0,6.0,-3.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,0,203.0,0.0,203.0,Fresh
Sosis Bebek,Unknown,Plastik,Chiller,1,44.0,9.0,-2.0,Expired
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,93.0,0.0,93.0,Fresh
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,47.0,1.0,6.0,Soon
Sereal Granola,Produk Kering,Karton,Outside,0,15.0,0.0,15.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,18.0,0.0,18.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,1,75.0,1.0,4.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,3.0,1.0,2.0,Soon
Teh Tarik,Produk Minuman,Karton,Chiller,0,113.0,0.0,113.0,Fresh
Mie Instan Goreng,Produk Kering,Plastik,Unknown,1,206.0,1.0,-1.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,310.0,12.0,17.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,11.0,0.0,11.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,0,8.0,0.0,8.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,5.0,0.0,5.0,Soon
Minuman Energi,Produk Minuman,Kaleng,Outside,0,76.0,0.0,76.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,1,167.0,9.0,21.0,Fresh
Jus Jeruk,Produk Minuman,Karton,Chiller,1,154.0,7.0,-2.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,295.0,0.0,250.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,252.0,0.0,250.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Dingin,1,80.0,11.0,10.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Outside,1,193.0,5.0,-5.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,2.0,2.0,1.0,Soon
