nama_item,jenis_item,lokasi_penyimpanan,hari_sejak_pembelian,sisa_hari,label
Pisang,Buah,Pendingin,2,14,Matang
Mangga,Buah,Suhu Ruang,3,3,Terlalu Matang
Pisang,Buah,Pembeku,3,11,Terlalu Matang
Kentang,Sayur,Pendingin,3,17,Segar
Apel,Buah,Pembeku,1,2,Busuk
Tomat,Sayur,Suhu Ruang,5,10,Segar
Kentang,Sayur,Pembeku,1,5,Busuk
Apel,Buah,Suhu Ruang,5,7,Matang
Anggur,Buah,Pembeku,2,15,Terlalu Matang
Timun,Sayur,Pembeku,0,6,Busuk
Kentang,Sayur,Pendingin,4,24,Segar
Wortel,Sayur,Pendingin,3,21,Segar
Apel,Buah,Suhu Ruang,1,12,Mentah
Mangga,Buah,Suhu Ruang,3,2,Terlalu Matang
Pisang,Buah,Suhu Ruang,0,2,Terlalu Matang
Anggur,Buah,Pendingin,5,12,Matang
Apel,Buah,Pendingin,0,1,Busuk
Pisang,Buah,Pembeku,1,12,Terlalu Matang
Kentang,Sayur,Pembeku,4,39,Segar
Jeruk,Buah,Pembeku,1,3,Busuk
Kentang,Sayur,Pembeku,2,7,Busuk
Mangga,Buah,Suhu Ruang,2,6,Matang
Timun,Sayur,Pembeku,0,6,Busuk
Timun,Sayur,Pendingin,1,3,Busuk
Wortel,Sayur,Pembeku,1,3,Busuk
Jeruk,Buah,Suhu Ruang,2,10,Matang
Jeruk,Buah,Pendingin,0,1,Busuk
Kentang,Sayur,Suhu Ruang,5,20,Segar
Tomat,Sayur,Pendingin,2,3,Busuk
Mangga,Buah,Pendingin,0,0,Busuk
Pisang,Buah,Suhu Ruang,1,2,Terlalu Matang
Cabe,Sayur,Pembeku,5,41,Segar
Jeruk,Buah,Suhu Ruang,2,3,Terlalu Matang
Kentang,Sayur,Suhu Ruang,0,15,Segar
Cabe,Sayur,Pendingin,0,13,Segar
Apel,Buah,Pendingin,4,18,Mentah
Apel,Buah,Pembeku,5,32,Matang
Cabe,Sayur,Pembeku,0,37,Segar
Mangga,Buah,Pendingin,4,12,Matang
Tomat,Sayur,Pembeku,5,36,Segar
Pisang,Buah,Pembeku,0,41,Mentah
Pisang,Buah,Pendingin,0,17,Mentah
Tomat,Sayur,Pembeku,1,5,Busuk
Mangga,Buah,Pendingin,3,14,Matang
Kentang,Sayur,Pembeku,6,39,Segar
Jeruk,Buah,Suhu Ruang,0,0,Busuk
Mangga,Buah,Suhu Ruang,3,2,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1,4,Terlalu Matang
Wortel,Sayur,Suhu Ruang,3,10,Segar
Apel,Buah,Pendingin,1,0,Busuk
Wortel,Sayur,Suhu Ruang,1,0,Busuk
Mangga,Buah,Suhu Ruang,1,7,Matang
Mangga,Buah,Pendingin,0,16,Matang
Anggur,Buah,Suhu Ruang,0,7,Matang
Timun,Sayur,Suhu Ruang,6,9,Segar
Wortel,Sayur,Suhu Ruang,1,1,Busuk
Pisang,Buah,Suhu Ruang,6,8,Mentah
Cabe,Sayur,Pendingin,6,11,Segar
Wortel,Sayur,Suhu Ruang,6,18,Segar
Anggur,Buah,Pembeku,0,3,Busuk
Anggur,Buah,Suhu Ruang,2,7,Matang
Pisang,Buah,Suhu Ruang,5,4,Matang
Apel,Buah,Pendingin,3,13,Matang
Jeruk,Buah,Suhu Ruang,0,6,Matang
Cabe,Sayur,Pembeku,0,6,Busuk
Timun,Sayur,Suhu Ruang,1,0,Busuk
Pisang,Buah,Suhu Ruang,6,10,Mentah
Apel,Buah,Pendingin,4,20,Matang
Jeruk,Buah,Pembeku,0,30,Matang
Mangga,Buah,Pembeku,0,31,Matang
Pisang,Buah,Pembeku,1,10,Terlalu Matang
Pisang,Buah,Suhu Ruang,2,8,Mentah
Anggur,Buah,Pendingin,3,18,Mentah
Tomat,Sayur,Suhu Ruang,2,0,Busuk
Mangga,Buah,Pembeku,1,8,Terlalu Matang
Jeruk,Buah,Suhu Ruang,1,15,Mentah
Jeruk,Buah,Pembeku,1,16,Terlalu Matang
Jeruk,Buah,Suhu Ruang,3,2,Terlalu Matang
Cabe,Sayur,Pendingin,5,26,Segar
Apel,Buah,Suhu Ruang,3,4,Terlalu Matang
Kentang,Sayur,Pendingin,2,40,Segar
Jeruk,Buah,Suhu Ruang,5,17,Mentah
Mangga,Buah,Pembeku,5,28,Matang
Apel,Buah,Suhu Ruang,2,16,Mentah
Pisang,Buah,Pembeku,5,17,Matang
Anggur,Buah,Suhu Ruang,3,2,Terlalu Matang
Cabe,Sayur,Suhu Ruang,1,10,Segar
Jeruk,Buah,Suhu Ruang,5,11,Matang
Jeruk,Buah,Pembeku,0,31,Matang
Mangga,Buah,Suhu Ruang,2,4,Matang
Jeruk,Buah,Pembeku,1,2,Busuk
Tomat,Sayur,Pembeku,0,2,Busuk
Cabe,Sayur,Pendingin,0,14,Segar
Kentang,Sayur,Pembeku,2,7,Busuk
Anggur,Buah,Pembeku,0,10,Terlalu Matang
Kentang,Sayur,Pendingin,1,3,Busuk
Kentang,Sayur,Suhu Ruang,0,1,Busuk
Jeruk,Buah,Suhu Ruang,0,3,Terlalu Matang
Cabe,Sayur,Pembeku,0,1,Busuk
Jeruk,Buah,Pembeku,2,17,Terlalu Matang
Jeruk,Buah,Pendingin,0,1,Busuk
Anggur,Buah,Suhu Ruang,2,3,Terlalu Matang
Tomat,Sayur,Suhu Ruang,2,8,Segar
Apel,Buah,Pembeku,0,1,Busuk
Anggur,Buah,Pembeku,2,11,Terlalu Matang
Pisang,Buah,Suhu Ruang,1,4,Matang
Timun,Sayur,Suhu Ruang,0,1,Busuk
Timun,Sayur,Pembeku,3,19,Segar
Wortel,Sayur,Pendingin,1,0,Busuk
Wortel,Sayur,Suhu Ruang,6,10,Segar
Jeruk,Buah,Pendingin,2,9,Terlalu Matang
Jeruk,Buah,Pembeku,0,1,Busuk
Mangga,Buah,Pembeku,1,26,Matang
Mangga,Buah,Suhu Ruang,1,6,Matang
Anggur,Buah,Pendingin,2,17,Matang
Kentang,Sayur,Suhu Ruang,5,20,Segar
Pisang,Buah,Suhu Ruang,3,1,Terlalu Matang
Apel,Buah,Suhu Ruang,6,13,Mentah
Tomat,Sayur,Pembeku,5,21,Segar
Jeruk,Buah,Pembeku,1,0,Busuk
Wortel,Sayur,Pembeku,2,9,Busuk
Apel,Buah,Suhu Ruang,0,7,Matang
Wortel,Sayur,Pendingin,5,34,Segar
Mangga,Buah,Suhu Ruang,3,9,Matang
Kentang,Sayur,Suhu Ruang,6,15,Segar
Cabe,Sayur,Pembeku,2,27,Segar
Kentang,Sayur,Pembeku,1,6,Busuk
Kentang,Sayur,Suhu Ruang,2,1,Busuk
Tomat,Sayur,Suhu Ruang,3,10,Segar
Wortel,Sayur,Pendingin,4,36,Segar
Wortel,Sayur,Suhu Ruang,0,2,Busuk
Mangga,Buah,Suhu Ruang,5,7,Matang
Pisang,Buah,Pembeku,0,12,Terlalu Matang
Apel,Buah,Pembeku,6,40,Mentah
Mangga,Buah,Suhu Ruang,6,10,Mentah
Pisang,Buah,Suhu Ruang,1,0,Busuk
Timun,Sayur,Pendingin,3,16,Segar
Pisang,Buah,Pembeku,1,10,Terlalu Matang
Mangga,Buah,Pendingin,1,19,Mentah
Apel,Buah,Pembeku,2,40,Matang
Anggur,Buah,Pendingin,0,5,Terlalu Matang
Jeruk,Buah,Pendingin,0,24,Mentah
Pisang,Buah,Pembeku,1,1,Busuk
Apel,Buah,Pendingin,0,0,Busuk
Cabe,Sayur,Suhu Ruang,0,7,Segar
Apel,Buah,Pembeku,0,25,Matang
Cabe,Sayur,Suhu Ruang,0,11,Segar
Mangga,Buah,Pembeku,3,38,Mentah
Pisang,Buah,Pembeku,3,17,Matang
Jeruk,Buah,Suhu Ruang,1,6,Matang
Tomat,Sayur,Pembeku,0,5,Busuk
Timun,Sayur,Pembeku,2,2,Busuk
Tomat,Sayur,Pendingin,2,0,Busuk
Anggur,Buah,Pembeku,3,22,Matang
Jeruk,Buah,Suhu Ruang,1,3,Terlalu Matang
Anggur,Buah,Pendingin,0,4,Terlalu Matang
Kentang,Sayur,Suhu Ruang,2,17,Segar
Pisang,Buah,Pendingin,2,4,Terlalu Matang
Timun,Sayur,Pendingin,4,10,Segar
Apel,Buah,Pendingin,4,18,Mentah
Anggur,Buah,Pendingin,6,16,Mentah
Pisang,Buah,Pendingin,2,18,Mentah
Mangga,Buah,Pendingin,4,10,Matang
Tomat,Sayur,Suhu Ruang,6,5,Segar
Pisang,Buah,Pendingin,1,1,Busuk
Pisang,Buah,Pembeku,1,12,Terlalu Matang
Apel,Buah,Pendingin,0,13,Matang
Timun,Sayur,Pendingin,1,2,Busuk
Mangga,Buah,Pendingin,5,15,Matang
Apel,Buah,Pendingin,1,1,Busuk
Mangga,Buah,Suhu Ruang,2,2,Terlalu Matang
Pisang,Buah,Pembeku,1,0,Busuk
Tomat,Sayur,Suhu Ruang,6,4,Segar
Apel,Buah,Pendingin,1,9,Terlalu Matang
Jeruk,Buah,Suhu Ruang,4,7,Matang
Pisang,Buah,Suhu Ruang,3,8,Mentah
Wortel,Sayur,Pendingin,0,20,Segar
Cabe,Sayur,Pendingin,1,28,Segar
Wortel,Sayur,Suhu Ruang,2,6,Segar
Anggur,Buah,Pembeku,0,13,Terlalu Matang
Tomat,Sayur,Pendingin,0,23,Segar
Anggur,Buah,Pembeku,4,30,Mentah
Apel,Buah,Pembeku,3,16,Terlalu Matang
Jeruk,Buah,Pembeku,1,0,Busuk
Anggur,Buah,Pendingin,1,0,Busuk
Apel,Buah,Pendingin,1,2,Busuk
Mangga,Buah,Pendingin,3,13,Mentah
Wortel,Sayur,Suhu Ruang,0,1,Busuk
Mangga,Buah,Pendingin,2,20,Mentah
Tomat,Sayur,Pembeku,0,0,Busuk
Tomat,Sayur,Pendingin,3,11,Segar
Anggur,Buah,Pendingin,3,18,Matang
Kentang,Sayur,Pembeku,0,1,Busuk
Timun,Sayur,Pendingin,3,23,Segar
Pisang,Buah,Pendingin,2,4,Terlalu Matang
Jeruk,Buah,Pendingin,1,1,Busuk
Mangga,Buah,Pendingin,2,6,Terlalu Matang
Pisang,Buah,Pembeku,3,30,Mentah
Cabe,Sayur,Pembeku,1,0,Busuk
Pisang,Buah,Pembeku,0,30,Matang
Cabe,Sayur,Pembeku,1,5,Busuk
Cabe,Sayur,Pendingin,2,19,Segar
Wortel,Sayur,Pendingin,0,5,Busuk
Wortel,Sayur,Pembeku,2,1,Busuk
Timun,Sayur,Pembeku,1,0,Busuk
Timun,Sayur,Suhu Ruang,4,8,Segar
Apel,Buah,Pendingin,3,6,Terlalu Matang
Jeruk,Buah,Pendingin,2,24,Matang
Kentang,Sayur,Pendingin,1,16,Segar
Wortel,Sayur,Suhu Ruang,6,16,Segar
Cabe,Sayur,Pendingin,2,1,Busuk
Tomat,Sayur,Pembeku,6,18,Segar
Timun,Sayur,Suhu Ruang,0,6,Segar
Tomat,Sayur,Pendingin,2,10,Segar
Pisang,Buah,Suhu Ruang,3,8,Mentah
Apel,Buah,Suhu Ruang,0,13,Mentah
Wortel,Sayur,Suhu Ruang,6,14,Segar
Apel,Buah,Suhu Ruang,2,4,Terlalu Matang
Timun,Sayur,Pendingin,5,23,Segar
Jeruk,Buah,Pembeku,1,1,Busuk
Anggur,Buah,Pendingin,3,14,Matang
Apel,Buah,Pendingin,3,6,Terlalu Matang
Timun,Sayur,Pembeku,5,29,Segar
Tomat,Sayur,Pendingin,1,0,Busuk
Timun,Sayur,Suhu Ruang,1,9,Segar
Pisang,Buah,Suhu Ruang,5,10,Mentah
Apel,Buah,Suhu Ruang,2,14,Mentah
Anggur,Buah,Pendingin,4,14,Matang
Apel,Buah,Pendingin,3,18,Matang
Tomat,Sayur,Pembeku,4,39,Segar
Wortel,Sayur,Pendingin,5,16,Segar
Jeruk,Buah,Pendingin,0,8,Terlalu Matang
Apel,Buah,Pembeku,5,28,Matang
Tomat,Sayur,Suhu Ruang,3,5,Segar
Pisang,Buah,Suhu Ruang,4,6,Matang
Wortel,Sayur,Suhu Ruang,6,16,Segar
Apel,Buah,Pendingin,2,20,Matang
Cabe,Sayur,Suhu Ruang,0,7,Segar
Jeruk,Buah,Pendingin,1,1,Busuk
Wortel,Sayur,Suhu Ruang,4,13,Segar
Jeruk,Buah,Pendingin,1,7,Terlalu Matang
Wortel,Sayur,Pendingin,2,29,Segar
Pisang,Buah,Suhu Ruang,0,0,Busuk
Timun,Sayur,Suhu Ruang,0,0,Busuk
Jeruk,Buah,Pembeku,1,19,Terlalu Matang
Kentang,Sayur,Pendingin,1,0,Busuk
Jeruk,Buah,Pembeku,3,32,Matang
Tomat,Sayur,Suhu Ruang,2,0,Busuk
Wortel,Sayur,Pembeku,1,5,Busuk
Cabe,Sayur,Pendingin,1,0,Busuk
Mangga,Buah,Pembeku,2,11,Terlalu Matang
Cabe,Sayur,Pendingin,4,13,Segar
Pisang,Buah,Pendingin,3,5,Terlalu Matang
Anggur,Buah,Pendingin,0,14,Matang
Jeruk,Buah,Pendingin,0,2,Busuk
Tomat,Sayur,Pendingin,4,21,Segar
Jeruk,Buah,Pendingin,2,15,Matang
Wortel,Sayur,Pembeku,2,4,Busuk
Wortel,Sayur,Pembeku,1,6,Busuk
Anggur,Buah,Suhu Ruang,4,9,Matang
Apel,Buah,Suhu Ruang,2,3,Terlalu Matang
Apel,Buah,Suhu Ruang,3,10,Mentah
Timun,Sayur,Pembeku,5,21,Segar
Wortel,Sayur,Suhu Ruang,6,15,Segar
Anggur,Buah,Pendingin,0,22,Mentah
Mangga,Buah,Pembeku,0,26,Mentah
Jeruk,Buah,Pendingin,0,19,Matang
Anggur,Buah,Suhu Ruang,4,8,Matang
Cabe,Sayur,Pendingin,6,13,Segar
Cabe,Sayur,Pembeku,2,7,Busuk
Tomat,Sayur,Pembeku,0,6,Busuk
Tomat,Sayur,Suhu Ruang,1,12,Segar
Apel,Buah,Pembeku,0,2,Busuk
Pisang,Buah,Pendingin,2,6,Terlalu Matang
Tomat,Sayur,Pembeku,2,24,Segar
Timun,Sayur,Suhu Ruang,0,1,Busuk
Jeruk,Buah,Pendingin,1,18,Matang
Pisang,Buah,Pendingin,1,10,Matang
Jeruk,Buah,Suhu Ruang,1,9,Mentah
Wortel,Sayur,Suhu Ruang,0,1,Busuk
Pisang,Buah,Suhu Ruang,2,4,Matang
Mangga,Buah,Pembeku,1,3,Busuk
Tomat,Sayur,Pembeku,5,31,Segar
Wortel,Sayur,Pembeku,1,6,Busuk
Tomat,Sayur,Pendingin,2,1,Busuk
Anggur,Buah,Pembeku,1,1,Busuk
Pisang,Buah,Suhu Ruang,3,6,Mentah
Pisang,Buah,Suhu Ruang,6,6,Mentah
Pisang,Buah,Pembeku,1,6,Terlalu Matang
Tomat,Sayur,Pembeku,2,4,Busuk
Tomat,Sayur,Pendingin,1,1,Busuk
Jeruk,Buah,Pembeku,5,38,Mentah
Wortel,Sayur,Pembeku,1,7,Busuk
Cabe,Sayur,Suhu Ruang,1,9,Segar
Jeruk,Buah,Pembeku,0,0,Busuk
Anggur,Buah,Pembeku,0,9,Terlalu Matang
Cabe,Sayur,Suhu Ruang,0,1,Busuk
Mangga,Buah,Suhu Ruang,5,10,Mentah
Timun,Sayur,Suhu Ruang,3,8,Segar
Mangga,Buah,Pembeku,3,26,Matang
Anggur,Buah,Suhu Ruang,2,2,Terlalu Matang
Apel,Buah,Suhu Ruang,0,0,Busuk
Mangga,Buah,Pendingin,2,4,Terlalu Matang
Anggur,Buah,Pendingin,4,22,Mentah
Wortel,Sayur,Suhu Ruang,4,17,Segar
Kentang,Sayur,Pendingin,5,41,Segar
Pisang,Buah,Pendingin,3,16,Mentah
Tomat,Sayur,Pendingin,4,12,Segar
Anggur,Buah,Pembeku,2,8,Terlalu Matang
Cabe,Sayur,Pendingin,3,25,Segar
Mangga,Buah,Pembeku,5,28,Mentah
Timun,Sayur,Pendingin,5,11,Segar
Timun,Sayur,Suhu Ruang,2,5,Segar
Timun,Sayur,Pembeku,3,41,Segar
Jeruk,Buah,Suhu Ruang,6,11,Mentah
Wortel,Sayur,Pendingin,2,5,Busuk
Anggur,Buah,Pembeku,0,1,Busuk
Timun,Sayur,Pembeku,6,26,Segar
Jeruk,Buah,Pembeku,1,14,Terlalu Matang
Apel,Buah,Pendingin,1,13,Matang
Apel,Buah,Pendingin,3,22,Matang
Wortel,Sayur,Pembeku,1,27,Segar
Anggur,Buah,Pendingin,0,5,Terlalu Matang
Anggur,Buah,Suhu Ruang,0,9,Mentah
Apel,Buah,Pembeku,1,1,Busuk
Jeruk,Buah,Pendingin,1,23,Mentah
Apel,Buah,Pendingin,3,30,Mentah
Wortel,Sayur,Pendingin,4,17,Segar
Apel,Buah,Pembeku,1,4,Busuk
Kentang,Sayur,Pendingin,0,0,Busuk
Pisang,Buah,Pendingin,2,17,Mentah
Kentang,Sayur,Pendingin,2,5,Busuk
Timun,Sayur,Suhu Ruang,5,6,Segar
Anggur,Buah,Pendingin,6,22,Mentah
Mangga,Buah,Suhu Ruang,2,2,Terlalu Matang
Mangga,Buah,Pendingin,0,5,Terlalu Matang
Mangga,Buah,Suhu Ruang,4,5,Matang
Tomat,Sayur,Suhu Ruang,1,1,Busuk
Wortel,Sayur,Pendingin,1,4,Busuk
Apel,Buah,Suhu Ruang,1,7,Matang
Apel,Buah,Pendingin,0,0,Busuk
Cabe,Sayur,Pembeku,0,4,Busuk
Wortel,Sayur,Suhu Ruang,0,15,Segar
Tomat,Sayur,Pendingin,5,10,Segar
Mangga,Buah,Pendingin,3,24,Mentah
Apel,Buah,Pendingin,4,19,Matang
Mangga,Buah,Suhu Ruang,5,7,Matang
Timun,Sayur,Pendingin,0,2,Busuk
Mangga,Buah,Pembeku,2,30,Matang
Tomat,Sayur,Pendingin,4,13,Segar
Mangga,Buah,Pendingin,0,7,Terlalu Matang
Kentang,Sayur,Pembeku,2,5,Busuk
Anggur,Buah,Pembeku,1,0,Busuk
Timun,Sayur,Suhu Ruang,6,11,Segar
Tomat,Sayur,Pendingin,1,21,Segar
Apel,Buah,Pembeku,2,13,Terlalu Matang
Tomat,Sayur,Suhu Ruang,0,10,Segar
Pisang,Buah,Pendingin,4,11,Matang
Pisang,Buah,Pembeku,4,26,Matang
Cabe,Sayur,Pendingin,1,0,Busuk
Jeruk,Buah,Pembeku,5,38,Matang
Apel,Buah,Pembeku,0,38,Matang
Tomat,Sayur,Pendingin,1,1,Busuk
Tomat,Sayur,Pembeku,2,42,Segar
Jeruk,Buah,Pendingin,4,35,Mentah
Pisang,Buah,Pendingin,4,12,Matang
Mangga,Buah,Pembeku,5,34,Mentah
Jeruk,Buah,Pendingin,0,7,Terlalu Matang
Jeruk,Buah,Pendingin,0,5,Terlalu Matang
Apel,Buah,Pendingin,1,1,Busuk
Tomat,Sayur,Pembeku,2,4,Busuk
Anggur,Buah,Pendingin,0,1,Busuk
Kentang,Sayur,Suhu Ruang,5,18,Segar
Mangga,Buah,Pendingin,6,18,Mentah
Jeruk,Buah,Pembeku,1,3,Busuk
Anggur,Buah,Suhu Ruang,4,7,Matang
Anggur,Buah,Suhu Ruang,2,7,Matang
Cabe,Sayur,Suhu Ruang,2,1,Busuk
Anggur,Buah,Pembeku,1,0,Busuk
Wortel,Sayur,Suhu Ruang,6,13,Segar
Apel,Buah,Pembeku,5,29,Matang
Jeruk,Buah,Pembeku,3,17,Terlalu Matang
Wortel,Sayur,Pendingin,0,3,Busuk
Wortel,Sayur,Pembeku,0,5,Busuk
Anggur,Buah,Pendingin,0,18,Matang
Mangga,Buah,Suhu Ruang,1,10,Mentah
Wortel,Sayur,Pembeku,0,10,Busuk
Kentang,Sayur,Pembeku,2,10,Busuk
Mangga,Buah,Pembeku,2,7,Terlalu Matang
Cabe,Sayur,Pendingin,2,18,Segar
Kentang,Sayur,Suhu Ruang,0,9,Segar
Tomat,Sayur,Pendingin,2,2,Busuk
Apel,Buah,Pembeku,2,19,Terlalu Matang
Pisang,Buah,Pendingin,0,9,Matang
Cabe,Sayur,Pembeku,0,5,Busuk
Anggur,Buah,Suhu Ruang,0,6,Matang
Kentang,Sayur,Pendingin,2,27,Segar
Cabe,Sayur,Pembeku,4,39,Segar
Jeruk,Buah,Pendingin,6,23,Mentah
Anggur,Buah,Pendingin,2,7,Terlalu Matang
Pisang,Buah,Suhu Ruang,0,5,Matang
Cabe,Sayur,Suhu Ruang,1,8,Segar
Kentang,Sayur,Pendingin,0,22,Segar
Apel,Buah,Pembeku,0,2,Busuk
Cabe,Sayur,Suhu Ruang,0,0,Busuk
Anggur,Buah,Pembeku,0,10,Terlalu Matang
Mangga,Buah,Pembeku,3,8,Terlalu Matang
Apel,Buah,Suhu Ruang,1,16,Mentah
Anggur,Buah,Suhu Ruang,4,9,Matang
Tomat,Sayur,Pendingin,2,0,Busuk
Jeruk,Buah,Pembeku,1,0,Busuk
Timun,Sayur,Suhu Ruang,6,9,Segar
Anggur,Buah,Pembeku,1,10,Terlalu Matang
Wortel,Sayur,Suhu Ruang,2,2,Busuk
Pisang,Buah,Pembeku,3,10,Terlalu Matang
Apel,Buah,Suhu Ruang,1,8,Mentah
Jeruk,Buah,Suhu Ruang,1,9,Matang
Tomat,Sayur,Pembeku,4,24,Segar
Cabe,Sayur,Suhu Ruang,6,14,Segar
Apel,Buah,Pembeku,3,11,Terlalu Matang
Tomat,Sayur,Pendingin,2,0,Busuk
Pisang,Buah,Pembeku,0,38,Mentah
Cabe,Sayur,Suhu Ruang,0,0,Busuk
Timun,Sayur,Suhu Ruang,6,5,Segar
Kentang,Sayur,Suhu Ruang,0,0,Busuk
Mangga,Buah,Pembeku,3,9,Terlalu Matang
Timun,Sayur,Suhu Ruang,1,7,Segar
Cabe,Sayur,Suhu Ruang,0,0,Busuk
Kentang,Sayur,Suhu Ruang,0,15,Segar
Timun,Sayur,Suhu Ruang,2,6,Segar
Cabe,Sayur,Pendingin,1,2,Busuk
Mangga,Buah,Pendingin,1,1,Busuk
Tomat,Sayur,Pembeku,1,22,Segar
Kentang,Sayur,Pendingin,0,36,Segar
Cabe,Sayur,Pendingin,0,3,Busuk
Pisang,Buah,Pendingin,2,15,Matang
Timun,Sayur,Pembeku,1,4,Busuk
Pisang,Buah,Pendingin,2,5,Terlalu Matang
Kentang,Sayur,Suhu Ruang,4,12,Segar
Apel,Buah,Suhu Ruang,5,9,Matang
Pisang,Buah,Pendingin,2,12,Matang
Cabe,Sayur,Pembeku,6,29,Segar
Wortel,Sayur,Pendingin,2,0,Busuk
Jeruk,Buah,Suhu Ruang,0,15,Mentah
Cabe,Sayur,Pendingin,3,14,Segar
Pisang,Buah,Pendingin,4,13,Matang
Pisang,Buah,Pendingin,1,3,Terlalu Matang
Apel,Buah,Suhu Ruang,3,4,Terlalu Matang
Jeruk,Buah,Suhu Ruang,0,12,Matang
Cabe,Sayur,Suhu Ruang,1,0,Busuk
Anggur,Buah,Suhu Ruang,0,4,Terlalu Matang
Jeruk,Buah,Pendingin,1,21,Mentah
Mangga,Buah,Pembeku,0,37,Mentah
Anggur,Buah,Suhu Ruang,0,1,Busuk
Pisang,Buah,Pembeku,1,6,Terlalu Matang
Tomat,Sayur,Pendingin,1,10,Segar
Timun,Sayur,Suhu Ruang,2,12,Segar
Mangga,Buah,Pendingin,2,5,Terlalu Matang
Anggur,Buah,Pendingin,4,26,Mentah
Apel,Buah,Pembeku,0,1,Busuk
Pisang,Buah,Pendingin,1,3,Terlalu Matang
Anggur,Buah,Pendingin,5,11,Matang
Wortel,Sayur,Suhu Ruang,5,8,Segar
Tomat,Sayur,Pendingin,4,22,Segar
Tomat,Sayur,Pendingin,2,0,Busuk
Apel,Buah,Suhu Ruang,1,9,Mentah
Anggur,Buah,Suhu Ruang,3,6,Matang
Tomat,Sayur,Suhu Ruang,2,7,Segar
Cabe,Sayur,Pendingin,5,10,Segar
Anggur,Buah,Pendingin,0,7,Terlalu Matang
Cabe,Sayur,Suhu Ruang,6,11,Segar
Anggur,Buah,Pembeku,1,3,Busuk
Cabe,Sayur,Pendingin,2,17,Segar
Jeruk,Buah,Pendingin,1,16,Matang
Kentang,Sayur,Suhu Ruang,3,9,Segar
Wortel,Sayur,Pembeku,0,6,Busuk
Jeruk,Buah,Pembeku,2,12,Terlalu Matang
Cabe,Sayur,Pendingin,0,1,Busuk
Kentang,Sayur,Suhu Ruang,0,2,Busuk
Cabe,Sayur,Pembeku,3,26,Segar
Timun,Sayur,Pembeku,1,3,Busuk
Anggur,Buah,Pembeku,1,0,Busuk
Anggur,Buah,Pembeku,1,0,Busuk
Apel,Buah,Pembeku,3,17,Terlalu Matang
Cabe,Sayur,Pendingin,2,11,Segar
Mangga,Buah,Pendingin,2,18,Mentah
Mangga,Buah,Suhu Ruang,3,3,Terlalu Matang
Tomat,Sayur,Pembeku,3,29,Segar
Pisang,Buah,Pendingin,1,3,Terlalu Matang
Mangga,Buah,Pendingin,1,5,Terlalu Matang
Jeruk,Buah,Pendingin,5,14,Matang
Anggur,Buah,Pembeku,2,11,Terlalu Matang
Anggur,Buah,Pembeku,3,29,Matang
Kentang,Sayur,Pendingin,2,4,Busuk
Timun,Sayur,Pendingin,1,1,Busuk
Pisang,Buah,Pendingin,0,6,Terlalu Matang
Apel,Buah,Pembeku,2,14,Terlalu Matang
Cabe,Sayur,Suhu Ruang,0,6,Segar
Jeruk,Buah,Suhu Ruang,5,6,Matang
Cabe,Sayur,Pembeku,2,38,Segar
Jeruk,Buah,Suhu Ruang,5,11,Mentah
Cabe,Sayur,Suhu Ruang,5,9,Segar
Jeruk,Buah,Pembeku,0,14,Terlalu Matang
Mangga,Buah,Suhu Ruang,3,7,Mentah
Timun,Sayur,Pendingin,1,1,Busuk
Timun,Sayur,Pembeku,3,33,Segar
Jeruk,Buah,Pembeku,1,4,Busuk
Apel,Buah,Pendingin,1,32,Mentah
Wortel,Sayur,Pendingin,5,29,Segar
Tomat,Sayur,Pendingin,2,23,Segar
Pisang,Buah,Pendingin,0,5,Terlalu Matang
Tomat,Sayur,Suhu Ruang,4,9,Segar
Mangga,Buah,Pendingin,1,4,Terlalu Matang
Anggur,Buah,Pembeku,5,25,Matang
Wortel,Sayur,Pembeku,1,7,Busuk
Wortel,Sayur,Pendingin,1,4,Busuk
Jeruk,Buah,Pembeku,2,14,Terlalu Matang
Jeruk,Buah,Pendingin,2,7,Terlalu Matang
Pisang,Buah,Pendingin,1,0,Busuk
Kentang,Sayur,Pembeku,0,4,Busuk
Timun,Sayur,Pembeku,0,2,Busuk
Apel,Buah,Pembeku,0,3,Busuk
Pisang,Buah,Suhu Ruang,2,7,Matang
Kentang,Sayur,Pendingin,3,39,Segar
Kentang,Sayur,Suhu Ruang,2,1,Busuk
Apel,Buah,Suhu Ruang,6,15,Mentah
Apel,Buah,Pembeku,0,0,Busuk
Timun,Sayur,Pendingin,3,9,Segar
Pisang,Buah,Pendingin,6,15,Mentah
Pisang,Buah,Pembeku,4,22,Matang
Cabe,Sayur,Pendingin,2,3,Busuk
Tomat,Sayur,Pendingin,4,16,Segar
Tomat,Sayur,Pembeku,3,25,Segar
Anggur,Buah,Suhu Ruang,5,5,Matang
Wortel,Sayur,Suhu Ruang,2,0,Busuk
Mangga,Buah,Pendingin,1,6,Terlalu Matang
Apel,Buah,Pembeku,4,31,Matang
Tomat,Sayur,Pembeku,1,1,Busuk
Mangga,Buah,Pembeku,5,29,Matang
Jeruk,Buah,Pendingin,0,28,Mentah
Jeruk,Buah,Pendingin,2,15,Matang
Timun,Sayur,Suhu Ruang,1,8,Segar
Pisang,Buah,Pendingin,1,1,Busuk
Tomat,Sayur,Pendingin,5,14,Segar
Cabe,Sayur,Suhu Ruang,2,1,Busuk
