item_name,item_type,storage_location,days_since_purchase,sisa_hari,label
Jahe,Root Vegetable,Freezer,37.0,-7.0,Expired
Kol,Leafy Vegetable,Freezer,0.0,3.0,Soon
Nanas,Tropical Fruit,Freezer,6.0,24.0,Fresh
Kentang,Root Vegetable,Freezer,47.0,37.0,Fresh
Semangka,Tropical Fruit,Outside,5.0,37.0,Soon
Blueberry,Root Vegetable,Freezer,34.0,-4.0,Expired
Sawi,Leafy Vegetable,Outside,,1.0,Soon
Cabai Rawit,Chili Pepper,Freezer,,-2.0,Expired
Anggur,Temperate Fruit,Freezer,6.0,1.0,Soon
Stroberi,Berry,Freezer,12.0,18.0,Fresh
Sawi,Root Vegetable,Chiller,5.0,0.0,Expired
Bawang Merah,Root Vegetable,Outside,23.0,7.0,Fresh
Tomat,Tropical Fruit,Freezer,54.0,6.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,,-15.0,Expired
Kiwi,Temperate Fruit,Chiller,18.0,-4.0,Expired
Jahe,Root Vegetable,Freezer,3.0,37.0,Fresh
Pear,Temperate Fruit,Freezer,22.0,37.0,Fresh
Mangga,Tropical Fruit,Freezer,17.0,13.0,Fresh
Lemon,Root Vegetable,Freezer,41.0,19.0,Fresh
Stroberi,Root Vegetable,Chiller,4.0,1.0,Soon
Stroberi,Berry,Freezer,33.0,-3.0,Expired
Kunyit,Root Vegetable,Outside,2.0,12.0,Fresh
Tomat,Tropical Fruit,Chiller,13.0,1.0,Soon
Jeruk Bali,Citric Fruit,Freezer,60.0,-3.0,Expired
Brokoli,Leafy Vegetable,Freezer,1.0,29.0,Fresh
Sawi,Root Vegetable,Chiller,3.0,2.0,Soon
Kangkung,Leafy Vegetable,Freezer,33.0,-3.0,Expired
Anggur,Temperate Fruit,Outside,2.0,37.0,Soon
Jahe,Root Vegetable,Freezer,60.0,19.0,Fresh
Melon,Tropical Fruit,Freezer,60.0,-5.0,Expired
Jahe,Root Vegetable,Chiller,,17.0,Fresh
Lemon,Citric Fruit,Freezer,13.0,37.0,Fresh
Kunyit,Root Vegetable,Freezer,60.0,19.0,Fresh
Tomat,Tropical Fruit,Freezer,60.0,-5.0,Expired
Wortel,Root Vegetable,Chiller,25.0,-4.0,Expired
Kunyit,Root Vegetable,Chiller,9.0,21.0,Fresh
Bawang Merah,Root Vegetable,Outside,26.0,4.0,Fresh
Jeruk,Citric Fruit,Chiller,16.0,5.0,Fresh
Sawi,Leafy Vegetable,Chiller,,-1.0,Expired
Nanas,Tropical Fruit,Outside,3.0,2.0,Soon
Lemon,Citric Fruit,Freezer,25.0,35.0,Fresh
Jeruk Nipis,Root Vegetable,Freezer,58.0,2.0,Soon
Brokoli,Leafy Vegetable,Freezer,25.0,5.0,Fresh
Sawi,Leafy Vegetable,Freezer,,21.0,Fresh
Kentang,Root Vegetable,Chiller,,9.0,Fresh
Kiwi,Temperate Fruit,Freezer,60.0,-5.0,Expired
Pear,Temperate Fruit,Freezer,11.0,37.0,Fresh
Kiwi,Temperate Fruit,Freezer,25.0,35.0,Fresh
Jeruk Nipis,Citric Fruit,Chiller,3.0,11.0,Fresh
Semangka,Tropical Fruit,Freezer,35.0,-5.0,Expired
Tomat,Tropical Fruit,Freezer,45.0,15.0,Fresh
Selada,Leafy Vegetable,Freezer,7.0,23.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,3.0,27.0,Fresh
Bawang Merah,Root Vegetable,Chiller,49.0,11.0,Fresh
Bawang Merah,Root Vegetable,Freezer,60.0,-1.0,Expired
Blueberry,Berry,Freezer,15.0,15.0,Fresh
Jahe,Root Vegetable,Freezer,10.0,37.0,Fresh
Alpukat,Tropical Fruit,Chiller,,1.0,Soon
Kunyit,Root Vegetable,Chiller,20.0,10.0,Fresh
Bawang Putih,Root Vegetable,Chiller,52.0,37.0,Fresh
Jeruk Nipis,Citric Fruit,Chiller,1.0,13.0,Fresh
Blueberry,Berry,Freezer,27.0,3.0,Soon
Lemon,Citric Fruit,Freezer,,1.0,Soon
Selada,Leafy Vegetable,Outside,,2.0,Soon
Ubi Jalar,Root Vegetable,Freezer,60.0,-4.0,Expired
Kiwi,Temperate Fruit,Freezer,60.0,-7.0,Expired
Bayam,Leafy Vegetable,Freezer,5.0,7.0,Fresh
Selada,Leafy Vegetable,Freezer,6.0,24.0,Fresh
Paprika,Chili Pepper,Freezer,36.0,24.0,Fresh
Anggur,Root Vegetable,Freezer,1.0,2.0,Soon
Bawang Putih,Root Vegetable,Chiller,28.0,37.0,Fresh
Raspberry,Berry,Freezer,14.0,7.0,Fresh
Bawang Merah,Root Vegetable,Chiller,42.0,18.0,Fresh
Tomat,Tropical Fruit,Chiller,0.0,14.0,Fresh
Kunyit,Root Vegetable,Chiller,36.0,-6.0,Expired
Bayam,Leafy Vegetable,Freezer,,4.0,Fresh
Lemon,Citric Fruit,Chiller,19.0,2.0,Soon
Pakcoy,Leafy Vegetable,Chiller,5.0,3.0,Soon
Bawang Merah,Root Vegetable,Chiller,10.0,37.0,Fresh
Paprika,Chili Pepper,Freezer,34.0,26.0,Fresh
Kangkung,Leafy Vegetable,Chiller,1.0,0.0,Expired
Cabai Rawit,Chili Pepper,Chiller,9.0,-20.0,Soon
Singkong,Root Vegetable,Freezer,11.0,19.0,Fresh
Kunyit,Root Vegetable,Freezer,24.0,37.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,11.0,10.0,Fresh
Anggur,Temperate Fruit,Freezer,,19.0,Fresh
Kangkung,Leafy Vegetable,Freezer,1.0,29.0,Fresh
Jeruk Nipis,Citric Fruit,Outside,,5.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,6.0,8.0,Fresh
Kangkung,Leafy Vegetable,Freezer,32.0,-2.0,Expired
Selada,Leafy Vegetable,Freezer,2.0,28.0,Fresh
Stroberi,Berry,Freezer,,-2.0,Expired
Cabai Merah,Chili Pepper,Freezer,54.0,6.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,7.0,14.0,Fresh
Alpukat,Tropical Fruit,Freezer,23.0,7.0,Fresh
Kiwi,Temperate Fruit,Freezer,60.0,-2.0,Expired
Pear,Temperate Fruit,Freezer,1.0,4.0,Fresh
Bayam,Leafy Vegetable,Freezer,,22.0,Fresh
Kiwi,Temperate Fruit,Chiller,0.0,14.0,Fresh
Brokoli,Leafy Vegetable,Freezer,15.0,15.0,Fresh
Kunyit,Root Vegetable,Freezer,25.0,37.0,Fresh
Paprika,Chili Pepper,Freezer,13.0,1.0,Soon
Cabai Rawit,Chili Pepper,Freezer,60.0,-14.0,Expired
Lemon,Citric Fruit,Freezer,60.0,-4.0,Expired
Jeruk Bali,Citric Fruit,Freezer,11.0,19.0,Fresh
Paprika,Chili Pepper,Freezer,41.0,19.0,Fresh
Kiwi,Temperate Fruit,Freezer,26.0,34.0,Fresh
Pepaya,Tropical Fruit,Outside,,2.0,Soon
Pear,Temperate Fruit,Freezer,38.0,22.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,60.0,0.0,Expired
Paprika,Chili Pepper,Outside,6.0,-20.0,Expired
Jeruk Bali,Citric Fruit,Freezer,57.0,3.0,Soon
Alpukat,Tropical Fruit,Freezer,15.0,15.0,Fresh
Kentang,Root Vegetable,Outside,18.0,-4.0,Expired
Bawang Putih,Root Vegetable,Freezer,60.0,36.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,60.0,-7.0,Expired
Kunyit,Root Vegetable,Freezer,60.0,2.0,Soon
Raspberry,Berry,Freezer,1.0,20.0,Fresh
Jahe,Root Vegetable,Freezer,56.0,34.0,Fresh
Stroberi,Berry,Freezer,24.0,6.0,Fresh
Pisang,Tropical Fruit,Freezer,,0.0,Expired
Kentang,Root Vegetable,Freezer,48.0,37.0,Fresh
Jahe,Root Vegetable,Outside,,8.0,Fresh
Paprika,Root Vegetable,Outside,0.0,5.0,Fresh
Stroberi,Berry,Freezer,22.0,8.0,Fresh
Bayam,Leafy Vegetable,Freezer,28.0,2.0,Soon
Ubi Jalar,Root Vegetable,Freezer,55.0,35.0,Fresh
Kol,Leafy Vegetable,Freezer,22.0,8.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,,-1.0,Expired
Nanas,Tropical Fruit,Freezer,12.0,18.0,Fresh
Bayam,Leafy Vegetable,Freezer,30.0,0.0,Expired
Semangka,Tropical Fruit,Freezer,6.0,24.0,Fresh
Wortel,Root Vegetable,Freezer,,26.0,Fresh
Wortel,Root Vegetable,Freezer,37.0,37.0,Fresh
Raspberry,Berry,Outside,,0.0,Expired
Kangkung,Leafy Vegetable,Freezer,10.0,20.0,Fresh
Cabai Merah,Chili Pepper,Freezer,28.0,32.0,Fresh
Kiwi,Temperate Fruit,Freezer,15.0,37.0,Fresh
Apel,Temperate Fruit,Freezer,60.0,2.0,Soon
Cabai Rawit,Chili Pepper,Freezer,5.0,37.0,Fresh
Kunyit,Root Vegetable,Chiller,12.0,18.0,Fresh
Bawang Merah,Root Vegetable,Outside,5.0,25.0,Fresh
Stroberi,Berry,Freezer,32.0,-2.0,Expired
Bawang Putih,Root Vegetable,Outside,50.0,-5.0,Expired
Bawang Merah,Root Vegetable,Chiller,6.0,37.0,Fresh
Kentang,Root Vegetable,Chiller,16.0,14.0,Fresh
Kentang,Root Vegetable,Outside,1.0,10.0,Fresh
Bawang Putih,Root Vegetable,Chiller,60.0,28.0,Fresh
Sawi,Leafy Vegetable,Freezer,38.0,-20.0,Expired
Singkong,Root Vegetable,Freezer,,8.0,Fresh
Lemon,Root Vegetable,Chiller,6.0,15.0,Fresh
Jahe,Root Vegetable,Freezer,60.0,-7.0,Expired
Jahe,Root Vegetable,Chiller,29.0,1.0,Soon
Raspberry,Berry,Freezer,11.0,10.0,Fresh
Semangka,Tropical Fruit,Chiller,7.0,3.0,Soon
Alpukat,Tropical Fruit,Freezer,35.0,-5.0,Expired
Pisang,Root Vegetable,Freezer,1.0,2.0,Soon
Kunyit,Root Vegetable,Chiller,24.0,6.0,Fresh
Tomat,Tropical Fruit,Outside,1.0,1.0,Soon
Kangkung,Leafy Vegetable,Freezer,,28.0,Fresh
Brokoli,Leafy Vegetable,Freezer,60.0,11.0,Fresh
Jeruk Nipis,Citric Fruit,Freezer,52.0,8.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,60.0,-12.0,Expired
Jeruk Bali,Citric Fruit,Freezer,2.0,37.0,Fresh
Kangkung,Leafy Vegetable,Freezer,,19.0,Fresh
Nanas,Root Vegetable,Outside,1.0,4.0,Fresh
Kiwi,Temperate Fruit,Chiller,9.0,5.0,Fresh
Melon,Tropical Fruit,Freezer,2.0,28.0,Fresh
Brokoli,Root Vegetable,Outside,2.0,0.0,Expired
Jeruk Bali,Citric Fruit,Freezer,60.0,-17.0,Expired
Kol,Leafy Vegetable,Chiller,14.0,-20.0,Expired
Jahe,Root Vegetable,Outside,18.0,-4.0,Expired
Jeruk Bali,Citric Fruit,Freezer,36.0,-6.0,Expired
Pakcoy,Leafy Vegetable,Freezer,6.0,15.0,Fresh
Bawang Putih,Root Vegetable,Chiller,60.0,2.0,Soon
Bawang Putih,Root Vegetable,Chiller,18.0,37.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,60.0,-13.0,Expired
Cabai Rawit,Chili Pepper,Freezer,60.0,-9.0,Expired
Paprika,Chili Pepper,Freezer,60.0,-11.0,Expired
Jeruk Nipis,Citric Fruit,Freezer,,-12.0,Expired
Kiwi,Temperate Fruit,Freezer,13.0,37.0,Fresh
Bawang Putih,Root Vegetable,Outside,7.0,37.0,Fresh
Jahe,Root Vegetable,Outside,16.0,-2.0,Expired
Melon,Root Vegetable,Freezer,21.0,9.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,60.0,-6.0,Expired
Stroberi,Berry,Freezer,11.0,19.0,Fresh
Kol,Leafy Vegetable,Outside,,1.0,Soon
Melon,Tropical Fruit,Outside,,-1.0,Expired
Bawang Merah,Root Vegetable,Outside,1.0,13.0,Fresh
Pear,Temperate Fruit,Freezer,60.0,-14.0,Expired
Seledri,Root Vegetable,Freezer,18.0,3.0,Soon
Bawang Putih,Root Vegetable,Chiller,55.0,-20.0,Fresh
Kentang,Root Vegetable,Freezer,29.0,37.0,Fresh
Jeruk Nipis,Citric Fruit,Chiller,,-2.0,Expired
Bawang Merah,Root Vegetable,Freezer,4.0,37.0,Fresh
Kiwi,Root Vegetable,Freezer,2.0,37.0,Fresh
Kol,Root Vegetable,Freezer,38.0,-8.0,Expired
Apel,Root Vegetable,Outside,9.0,-2.0,Expired
Jahe,Root Vegetable,Chiller,21.0,9.0,Fresh
Selada,Leafy Vegetable,Freezer,29.0,1.0,Soon
Bawang Putih,Root Vegetable,Chiller,31.0,37.0,Fresh
Blueberry,Berry,Outside,,2.0,Soon
Jahe,Root Vegetable,Freezer,13.0,1.0,Soon
Mangga,Root Vegetable,Chiller,9.0,-2.0,Expired
Lemon,Citric Fruit,Chiller,4.0,17.0,Fresh
Pear,Temperate Fruit,Freezer,31.0,29.0,Fresh
Blueberry,Berry,Freezer,38.0,-8.0,Expired
Lemon,Root Vegetable,Freezer,60.0,-6.0,Expired
Brokoli,Leafy Vegetable,Freezer,32.0,-2.0,Expired
Kentang,Root Vegetable,Freezer,60.0,-17.0,Expired
Pakcoy,Leafy Vegetable,Chiller,4.0,-20.0,Soon
Bawang Merah,Root Vegetable,Chiller,37.0,23.0,Fresh
Kentang,Root Vegetable,Chiller,21.0,9.0,Fresh
Alpukat,Tropical Fruit,Outside,5.0,0.0,Expired
Bawang Merah,Root Vegetable,Outside,38.0,-8.0,Expired
Nanas,Tropical Fruit,Freezer,18.0,12.0,Fresh
Kunyit,Root Vegetable,Chiller,16.0,-20.0,Fresh
Kunyit,Root Vegetable,Freezer,60.0,30.0,Fresh
Brokoli,Leafy Vegetable,Freezer,8.0,22.0,Fresh
Pepaya,Tropical Fruit,Chiller,1.0,6.0,Fresh
Semangka,Tropical Fruit,Freezer,10.0,20.0,Fresh
Pear,Temperate Fruit,Freezer,59.0,1.0,Soon
Pear,Temperate Fruit,Freezer,28.0,32.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,52.0,37.0,Fresh
Raspberry,Berry,Freezer,13.0,8.0,Fresh
Lemon,Citric Fruit,Freezer,12.0,37.0,Fresh
Blueberry,Root Vegetable,Outside,2.0,0.0,Expired
Semangka,Tropical Fruit,Freezer,2.0,8.0,Fresh
Tomat,Tropical Fruit,Freezer,4.0,1.0,Soon
Stroberi,Berry,Freezer,2.0,28.0,Fresh
Brokoli,Leafy Vegetable,Freezer,39.0,-9.0,Expired
Bayam,Leafy Vegetable,Freezer,28.0,-20.0,Soon
Apel,Temperate Fruit,Chiller,24.0,-3.0,Expired
Jahe,Root Vegetable,Freezer,60.0,18.0,Fresh
Brokoli,Leafy Vegetable,Chiller,,-1.0,Expired
Semangka,Root Vegetable,Chiller,,4.0,Fresh
Paprika,Chili Pepper,Freezer,32.0,28.0,Fresh
Mangga,Tropical Fruit,Freezer,,-8.0,Expired
Kol,Leafy Vegetable,Chiller,,11.0,Fresh
Lemon,Citric Fruit,Freezer,42.0,18.0,Fresh
Kangkung,Leafy Vegetable,Freezer,39.0,-9.0,Expired
Pakcoy,Leafy Vegetable,Freezer,15.0,6.0,Fresh
Kol,Leafy Vegetable,Freezer,26.0,4.0,Fresh
Pisang,Tropical Fruit,Freezer,10.0,20.0,Fresh
Jeruk,Citric Fruit,Freezer,60.0,-17.0,Expired
Paprika,Chili Pepper,Freezer,38.0,22.0,Fresh
Wortel,Root Vegetable,Chiller,20.0,1.0,Soon
Bawang Merah,Root Vegetable,Chiller,60.0,-15.0,Expired
Jahe,Root Vegetable,Freezer,29.0,1.0,Soon
Ubi Jalar,Root Vegetable,Freezer,60.0,-16.0,Expired
Pear,Temperate Fruit,Outside,,-1.0,Expired
Jeruk Nipis,Citric Fruit,Freezer,60.0,-18.0,Expired
Jeruk,Citric Fruit,Freezer,22.0,37.0,Fresh
Apel,Temperate Fruit,Freezer,14.0,37.0,Fresh
Tomat,Root Vegetable,Outside,3.0,2.0,Soon
Wortel,Root Vegetable,Freezer,60.0,29.0,Fresh
Raspberry,Berry,Chiller,,1.0,Soon
Lemon,Citric Fruit,Freezer,26.0,34.0,Fresh
Kiwi,Temperate Fruit,Chiller,,7.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,23.0,37.0,Fresh
Jahe,Root Vegetable,Freezer,44.0,37.0,Fresh
Kunyit,Root Vegetable,Freezer,9.0,37.0,Fresh
Brokoli,Root Vegetable,Freezer,24.0,6.0,Fresh
Bawang Merah,Root Vegetable,Outside,10.0,20.0,Fresh
Wortel,Root Vegetable,Chiller,7.0,14.0,Fresh
Bawang Merah,Root Vegetable,Freezer,60.0,-20.0,Fresh
Seledri,Leafy Vegetable,Freezer,,13.0,Fresh
Kol,Root Vegetable,Freezer,6.0,24.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,36.0,24.0,Fresh
Ubi Jalar,Root Vegetable,Outside,,-2.0,Expired
Apel,Temperate Fruit,Freezer,60.0,-11.0,Expired
Apel,Temperate Fruit,Chiller,10.0,11.0,Fresh
Bawang Putih,Root Vegetable,Freezer,60.0,32.0,Fresh
Pakcoy,Leafy Vegetable,Freezer,20.0,1.0,Soon
Kunyit,Root Vegetable,Outside,,7.0,Fresh
Lemon,Citric Fruit,Freezer,11.0,10.0,Fresh
Blueberry,Berry,Freezer,,29.0,Fresh
Bawang Merah,Root Vegetable,Chiller,27.0,33.0,Fresh
Selada,Root Vegetable,Chiller,4.0,3.0,Soon
Jeruk Nipis,Citric Fruit,Freezer,1.0,37.0,Fresh
Kangkung,Leafy Vegetable,Freezer,15.0,15.0,Fresh
